departamento,provincia,municipio,cluster,trajectoire,annee,secteur,usage_final,demande_GWh
Pando,Nicolás Suárez,Porvenir,C4,acces_2035,2024,INDUSTRY,MECHANICAL_ENERGY_IND,0.33335499999999996
Pando,Nicolás Suárez,Porvenir,C4,acces_2035,2035,INDUSTRY,MECHANICAL_ENERGY_IND,0.33335499999999996
Pando,Nicolás Suárez,Porvenir,C4,acces_2035,2050,INDUSTRY,MECHANICAL_ENERGY_IND,0.33335499999999996
Pando,Nicolás Suárez,Porvenir,C4,acces_2050,2024,INDUSTRY,MECHANICAL_ENERGY_IND,0.33335499999999996
Pando,Nicolás Suárez,Porvenir,C4,acces_2050,2035,INDUSTRY,MECHANICAL_ENERGY_IND,0.33335499999999996
Pando,Nicolás Suárez,Porvenir,C4,acces_2050,2050,INDUSTRY,MECHANICAL_ENERGY_IND,0.33335499999999996
Beni,General José Ballivián,Reyes,C1,acces_2035,2024,INDUSTRY,LIGHTING_R_C,0.011846
Beni,General José Ballivián,Reyes,C1,acces_2035,2035,INDUSTRY,LIGHTING_R_C,0.011846
Beni,General José Ballivián,Reyes,C1,acces_2035,2050,INDUSTRY,LIGHTING_R_C,0.011846
Beni,General José Ballivián,Reyes,C1,acces_2050,2024,INDUSTRY,LIGHTING_R_C,0.011846
Beni,General José Ballivián,Reyes,C1,acces_2050,2035,INDUSTRY,LIGHTING_R_C,0.011846
Beni,General José Ballivián,Reyes,C1,acces_2050,2050,INDUSTRY,LIGHTING_R_C,0.011846
Beni,General José Ballivián,Santa Rosa,C1,acces_2035,2024,INDUSTRY,LIGHTING_R_C,0.018330000000000003
Beni,General José Ballivián,Santa Rosa,C1,acces_2035,2035,INDUSTRY,LIGHTING_R_C,0.018330000000000003
Beni,General José Ballivián,Santa Rosa,C1,acces_2035,2050,INDUSTRY,LIGHTING_R_C,0.018330000000000003
Beni,General José Ballivián,Santa Rosa,C1,acces_2050,2024,INDUSTRY,LIGHTING_R_C,0.018330000000000003
Beni,General José Ballivián,Santa Rosa,C1,acces_2050,2035,INDUSTRY,LIGHTING_R_C,0.018330000000000003
Beni,General José Ballivián,Santa Rosa,C1,acces_2050,2050,INDUSTRY,LIGHTING_R_C,0.018330000000000003
Beni,Vaca Diez,Guayaramerín,C3,acces_2035,2024,INDUSTRY,LIGHTING_R_C,0.11144749999999999
Beni,Vaca Diez,Guayaramerín,C3,acces_2035,2035,INDUSTRY,LIGHTING_R_C,0.11144749999999999
Beni,Vaca Diez,Guayaramerín,C3,acces_2035,2050,INDUSTRY,LIGHTING_R_C,0.11144749999999999
Beni,Vaca Diez,Guayaramerín,C3,acces_2050,2024,INDUSTRY,LIGHTING_R_C,0.11144749999999999
Beni,Vaca Diez,Guayaramerín,C3,acces_2050,2035,INDUSTRY,LIGHTING_R_C,0.11144749999999999
Beni,Vaca Diez,Guayaramerín,C3,acces_2050,2050,INDUSTRY,LIGHTING_R_C,0.11144749999999999
Beni,Vaca Diez,Riberalta,C3,acces_2035,2024,INDUSTRY,LIGHTING_R_C,0.25976050000000006
Beni,Vaca Diez,Riberalta,C3,acces_2035,2035,INDUSTRY,LIGHTING_R_C,0.25976050000000006
Beni,Vaca Diez,Riberalta,C3,acces_2035,2050,INDUSTRY,LIGHTING_R_C,0.25976050000000006
Beni,Vaca Diez,Riberalta,C3,acces_2050,2024,INDUSTRY,LIGHTING_R_C,0.25976050000000006
Beni,Vaca Diez,Riberalta,C3,acces_2050,2035,INDUSTRY,LIGHTING_R_C,0.25976050000000006
Beni,Vaca Diez,Riberalta,C3,acces_2050,2050,INDUSTRY,LIGHTING_R_C,0.25976050000000006
Beni,Yacuma,Exaltación,C1,acces_2035,2024,INDUSTRY,LIGHTING_R_C,7.499999999999999e-06
Beni,Yacuma,Exaltación,C1,acces_2035,2035,INDUSTRY,LIGHTING_R_C,7.499999999999999e-06
Beni,Yacuma,Exaltación,C1,acces_2035,2050,INDUSTRY,LIGHTING_R_C,7.499999999999999e-06
Beni,Yacuma,Exaltación,C1,acces_2050,2024,INDUSTRY,LIGHTING_R_C,7.499999999999999e-06
Beni,Yacuma,Exaltación,C1,acces_2050,2035,INDUSTRY,LIGHTING_R_C,7.499999999999999e-06
Beni,Yacuma,Exaltación,C1,acces_2050,2050,INDUSTRY,LIGHTING_R_C,7.499999999999999e-06
La Paz,Abel Iturralde,Ixiamas,C1,acces_2035,2024,INDUSTRY,LIGHTING_R_C,0.0074005
La Paz,Abel Iturralde,Ixiamas,C1,acces_2035,2035,INDUSTRY,LIGHTING_R_C,0.0074005
La Paz,Abel Iturralde,Ixiamas,C1,acces_2035,2050,INDUSTRY,LIGHTING_R_C,0.0074005
La Paz,Abel Iturralde,Ixiamas,C1,acces_2050,2024,INDUSTRY,LIGHTING_R_C,0.0074005
La Paz,Abel Iturralde,Ixiamas,C1,acces_2050,2035,INDUSTRY,LIGHTING_R_C,0.0074005
La Paz,Abel Iturralde,Ixiamas,C1,acces_2050,2050,INDUSTRY,LIGHTING_R_C,0.0074005
Pando,Abuná,Ingavi,C4,acces_2035,2024,INDUSTRY,LIGHTING_R_C,3e-06
Pando,Abuná,Ingavi,C4,acces_2035,2035,INDUSTRY,LIGHTING_R_C,3e-06
Pando,Abuná,Ingavi,C4,acces_2035,2050,INDUSTRY,LIGHTING_R_C,3e-06
Pando,Abuná,Ingavi,C4,acces_2050,2024,INDUSTRY,LIGHTING_R_C,3e-06
Pando,Abuná,Ingavi,C4,acces_2050,2035,INDUSTRY,LIGHTING_R_C,3e-06
Pando,Abuná,Ingavi,C4,acces_2050,2050,INDUSTRY,LIGHTING_R_C,3e-06
Pando,Abuná,Santa Rosa,C4,acces_2035,2024,INDUSTRY,LIGHTING_R_C,1.4499999999999998e-05
Pando,Abuná,Santa Rosa,C4,acces_2035,2035,INDUSTRY,LIGHTING_R_C,1.4499999999999998e-05
Pando,Abuná,Santa Rosa,C4,acces_2035,2050,INDUSTRY,LIGHTING_R_C,1.4499999999999998e-05
Pando,Abuná,Santa Rosa,C4,acces_2050,2024,INDUSTRY,LIGHTING_R_C,1.4499999999999998e-05
Pando,Abuná,Santa Rosa,C4,acces_2050,2035,INDUSTRY,LIGHTING_R_C,1.4499999999999998e-05
Pando,Abuná,Santa Rosa,C4,acces_2050,2050,INDUSTRY,LIGHTING_R_C,1.4499999999999998e-05
Pando,Federico Román,Nueva Esperanza,C4,acces_2035,2024,INDUSTRY,LIGHTING_R_C,2e-06
Pando,Federico Román,Nueva Esperanza,C4,acces_2035,2035,INDUSTRY,LIGHTING_R_C,2e-06
Pando,Federico Román,Nueva Esperanza,C4,acces_2035,2050,INDUSTRY,LIGHTING_R_C,2e-06
Pando,Federico Román,Nueva Esperanza,C4,acces_2050,2024,INDUSTRY,LIGHTING_R_C,2e-06
Pando,Federico Román,Nueva Esperanza,C4,acces_2050,2035,INDUSTRY,LIGHTING_R_C,2e-06
Pando,Federico Román,Nueva Esperanza,C4,acces_2050,2050,INDUSTRY,LIGHTING_R_C,2e-06
Pando,Federico Román,Santos Mercado,C4,acces_2035,2024,INDUSTRY,LIGHTING_R_C,5.000000000000001e-06
Pando,Federico Román,Santos Mercado,C4,acces_2035,2035,INDUSTRY,LIGHTING_R_C,5.000000000000001e-06
Pando,Federico Román,Santos Mercado,C4,acces_2035,2050,INDUSTRY,LIGHTING_R_C,5.000000000000001e-06
Pando,Federico Román,Santos Mercado,C4,acces_2050,2024,INDUSTRY,LIGHTING_R_C,5.000000000000001e-06
Pando,Federico Román,Santos Mercado,C4,acces_2050,2035,INDUSTRY,LIGHTING_R_C,5.000000000000001e-06
Pando,Federico Román,Santos Mercado,C4,acces_2050,2050,INDUSTRY,LIGHTING_R_C,5.000000000000001e-06
Pando,Federico Román,Villa Nueva,C4,acces_2035,2024,INDUSTRY,LIGHTING_R_C,0.001984
Pando,Federico Román,Villa Nueva,C4,acces_2035,2035,INDUSTRY,LIGHTING_R_C,0.001984
Pando,Federico Román,Villa Nueva,C4,acces_2035,2050,INDUSTRY,LIGHTING_R_C,0.001984
Pando,Federico Román,Villa Nueva,C4,acces_2050,2024,INDUSTRY,LIGHTING_R_C,0.001984
Pando,Federico Román,Villa Nueva,C4,acces_2050,2035,INDUSTRY,LIGHTING_R_C,0.001984
Pando,Federico Román,Villa Nueva,C4,acces_2050,2050,INDUSTRY,LIGHTING_R_C,0.001984
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2035,2024,INDUSTRY,LIGHTING_R_C,0.0
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2035,2035,INDUSTRY,LIGHTING_R_C,0.0
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2035,2050,INDUSTRY,LIGHTING_R_C,0.0
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2050,2024,INDUSTRY,LIGHTING_R_C,0.0
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2050,2035,INDUSTRY,LIGHTING_R_C,0.0
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2050,2050,INDUSTRY,LIGHTING_R_C,0.0
Pando,Madre de Dios,San Lorenzo,C4,acces_2035,2024,INDUSTRY,LIGHTING_R_C,0.006484500000000001
Pando,Madre de Dios,San Lorenzo,C4,acces_2035,2035,INDUSTRY,LIGHTING_R_C,0.006484500000000001
Pando,Madre de Dios,San Lorenzo,C4,acces_2035,2050,INDUSTRY,LIGHTING_R_C,0.006484500000000001
Pando,Madre de Dios,San Lorenzo,C4,acces_2050,2024,INDUSTRY,LIGHTING_R_C,0.006484500000000001
Pando,Madre de Dios,San Lorenzo,C4,acces_2050,2035,INDUSTRY,LIGHTING_R_C,0.006484500000000001
Pando,Madre de Dios,San Lorenzo,C4,acces_2050,2050,INDUSTRY,LIGHTING_R_C,0.006484500000000001
Pando,Madre de Dios,Sena,C4,acces_2035,2024,INDUSTRY,LIGHTING_R_C,0.0178905
Pando,Madre de Dios,Sena,C4,acces_2035,2035,INDUSTRY,LIGHTING_R_C,0.0178905
Pando,Madre de Dios,Sena,C4,acces_2035,2050,INDUSTRY,LIGHTING_R_C,0.0178905
Pando,Madre de Dios,Sena,C4,acces_2050,2024,INDUSTRY,LIGHTING_R_C,0.0178905
Pando,Madre de Dios,Sena,C4,acces_2050,2035,INDUSTRY,LIGHTING_R_C,0.0178905
Pando,Madre de Dios,Sena,C4,acces_2050,2050,INDUSTRY,LIGHTING_R_C,0.0178905
Pando,Manuripi,Filadelfia,C4,acces_2035,2024,INDUSTRY,LIGHTING_R_C,0.016068000000000002
Pando,Manuripi,Filadelfia,C4,acces_2035,2035,INDUSTRY,LIGHTING_R_C,0.016068000000000002
Pando,Manuripi,Filadelfia,C4,acces_2035,2050,INDUSTRY,LIGHTING_R_C,0.016068000000000002
Pando,Manuripi,Filadelfia,C4,acces_2050,2024,INDUSTRY,LIGHTING_R_C,0.016068000000000002
Pando,Manuripi,Filadelfia,C4,acces_2050,2035,INDUSTRY,LIGHTING_R_C,0.016068000000000002
Pando,Manuripi,Filadelfia,C4,acces_2050,2050,INDUSTRY,LIGHTING_R_C,0.016068000000000002
Pando,Manuripi,Puerto Rico,C4,acces_2035,2024,INDUSTRY,LIGHTING_R_C,0.016459500000000002
Pando,Manuripi,Puerto Rico,C4,acces_2035,2035,INDUSTRY,LIGHTING_R_C,0.016459500000000002
Pando,Manuripi,Puerto Rico,C4,acces_2035,2050,INDUSTRY,LIGHTING_R_C,0.016459500000000002
Pando,Manuripi,Puerto Rico,C4,acces_2050,2024,INDUSTRY,LIGHTING_R_C,0.016459500000000002
Pando,Manuripi,Puerto Rico,C4,acces_2050,2035,INDUSTRY,LIGHTING_R_C,0.016459500000000002
Pando,Manuripi,Puerto Rico,C4,acces_2050,2050,INDUSTRY,LIGHTING_R_C,0.016459500000000002
Pando,Manuripi,San Pedro,C4,acces_2035,2024,INDUSTRY,LIGHTING_R_C,0.0
Pando,Manuripi,San Pedro,C4,acces_2035,2035,INDUSTRY,LIGHTING_R_C,0.0
Pando,Manuripi,San Pedro,C4,acces_2035,2050,INDUSTRY,LIGHTING_R_C,0.0
Pando,Manuripi,San Pedro,C4,acces_2050,2024,INDUSTRY,LIGHTING_R_C,0.0
Pando,Manuripi,San Pedro,C4,acces_2050,2035,INDUSTRY,LIGHTING_R_C,0.0
Pando,Manuripi,San Pedro,C4,acces_2050,2050,INDUSTRY,LIGHTING_R_C,0.0
Pando,Nicolás Suárez,Bella Flor,C4,acces_2035,2024,INDUSTRY,LIGHTING_R_C,0.0031
Pando,Nicolás Suárez,Bella Flor,C4,acces_2035,2035,INDUSTRY,LIGHTING_R_C,0.0031
Pando,Nicolás Suárez,Bella Flor,C4,acces_2035,2050,INDUSTRY,LIGHTING_R_C,0.0031
Pando,Nicolás Suárez,Bella Flor,C4,acces_2050,2024,INDUSTRY,LIGHTING_R_C,0.0031
Pando,Nicolás Suárez,Bella Flor,C4,acces_2050,2035,INDUSTRY,LIGHTING_R_C,0.0031
Pando,Nicolás Suárez,Bella Flor,C4,acces_2050,2050,INDUSTRY,LIGHTING_R_C,0.0031
Pando,Nicolás Suárez,Bolpebra,C2,acces_2035,2024,INDUSTRY,LIGHTING_R_C,0.0008500000000000001
Pando,Nicolás Suárez,Bolpebra,C2,acces_2035,2035,INDUSTRY,LIGHTING_R_C,0.0008500000000000001
Pando,Nicolás Suárez,Bolpebra,C2,acces_2035,2050,INDUSTRY,LIGHTING_R_C,0.0008500000000000001
Pando,Nicolás Suárez,Bolpebra,C2,acces_2050,2024,INDUSTRY,LIGHTING_R_C,0.0008500000000000001
Pando,Nicolás Suárez,Bolpebra,C2,acces_2050,2035,INDUSTRY,LIGHTING_R_C,0.0008500000000000001
Pando,Nicolás Suárez,Bolpebra,C2,acces_2050,2050,INDUSTRY,LIGHTING_R_C,0.0008500000000000001
Pando,Nicolás Suárez,Cobija,C5,acces_2035,2024,INDUSTRY,LIGHTING_R_C,0.19305850000000002
Pando,Nicolás Suárez,Cobija,C5,acces_2035,2035,INDUSTRY,LIGHTING_R_C,0.19305850000000002
Pando,Nicolás Suárez,Cobija,C5,acces_2035,2050,INDUSTRY,LIGHTING_R_C,0.19305850000000002
Pando,Nicolás Suárez,Cobija,C5,acces_2050,2024,INDUSTRY,LIGHTING_R_C,0.19305850000000002
Pando,Nicolás Suárez,Cobija,C5,acces_2050,2035,INDUSTRY,LIGHTING_R_C,0.19305850000000002
Pando,Nicolás Suárez,Cobija,C5,acces_2050,2050,INDUSTRY,LIGHTING_R_C,0.19305850000000002
Pando,Nicolás Suárez,Porvenir,C4,acces_2035,2024,INDUSTRY,LIGHTING_R_C,0.017544999999999998
Pando,Nicolás Suárez,Porvenir,C4,acces_2035,2035,INDUSTRY,LIGHTING_R_C,0.017544999999999998
Pando,Nicolás Suárez,Porvenir,C4,acces_2035,2050,INDUSTRY,LIGHTING_R_C,0.017544999999999998
Pando,Nicolás Suárez,Porvenir,C4,acces_2050,2024,INDUSTRY,LIGHTING_R_C,0.017544999999999998
Pando,Nicolás Suárez,Porvenir,C4,acces_2050,2035,INDUSTRY,LIGHTING_R_C,0.017544999999999998
Pando,Nicolás Suárez,Porvenir,C4,acces_2050,2050,INDUSTRY,LIGHTING_R_C,0.017544999999999998
Beni,General José Ballivián,Reyes,C1,acces_2035,2024,PUBLIC_LIGHTING,LIGHTING_P,0.47405
Beni,General José Ballivián,Reyes,C1,acces_2035,2035,PUBLIC_LIGHTING,LIGHTING_P,0.6668486673598379
Beni,General José Ballivián,Reyes,C1,acces_2035,2050,PUBLIC_LIGHTING,LIGHTING_P,0.6919022765942023
Beni,General José Ballivián,Reyes,C1,acces_2050,2024,PUBLIC_LIGHTING,LIGHTING_P,0.47405
Beni,General José Ballivián,Reyes,C1,acces_2050,2035,PUBLIC_LIGHTING,LIGHTING_P,0.5940574839606357
Beni,General José Ballivián,Reyes,C1,acces_2050,2050,PUBLIC_LIGHTING,LIGHTING_P,0.6919022765942023
Beni,General José Ballivián,Santa Rosa,C1,acces_2035,2024,PUBLIC_LIGHTING,LIGHTING_P,0.22477
Beni,General José Ballivián,Santa Rosa,C1,acces_2035,2035,PUBLIC_LIGHTING,LIGHTING_P,0.4011791871146042
Beni,General José Ballivián,Santa Rosa,C1,acces_2035,2050,PUBLIC_LIGHTING,LIGHTING_P,0.47809405107512837
Beni,General José Ballivián,Santa Rosa,C1,acces_2050,2024,PUBLIC_LIGHTING,LIGHTING_P,0.22477
Beni,General José Ballivián,Santa Rosa,C1,acces_2050,2035,PUBLIC_LIGHTING,LIGHTING_P,0.3316888721362183
Beni,General José Ballivián,Santa Rosa,C1,acces_2050,2050,PUBLIC_LIGHTING,LIGHTING_P,0.47809405107512837
Beni,Vaca Diez,Guayaramerín,C3,acces_2035,2024,PUBLIC_LIGHTING,LIGHTING_P,1.24308
Beni,Vaca Diez,Guayaramerín,C3,acces_2035,2035,PUBLIC_LIGHTING,LIGHTING_P,1.6160813594987504
Beni,Vaca Diez,Guayaramerín,C3,acces_2035,2050,PUBLIC_LIGHTING,LIGHTING_P,1.7683261181931773
Beni,Vaca Diez,Guayaramerín,C3,acces_2050,2024,PUBLIC_LIGHTING,LIGHTING_P,1.24308
Beni,Vaca Diez,Guayaramerín,C3,acces_2050,2035,PUBLIC_LIGHTING,LIGHTING_P,1.515493498259398
Beni,Vaca Diez,Guayaramerín,C3,acces_2050,2050,PUBLIC_LIGHTING,LIGHTING_P,1.7683261181931773
Beni,Vaca Diez,Riberalta,C3,acces_2035,2024,PUBLIC_LIGHTING,LIGHTING_P,3.9871999999999996
Beni,Vaca Diez,Riberalta,C3,acces_2035,2035,PUBLIC_LIGHTING,LIGHTING_P,5.64343040570233
Beni,Vaca Diez,Riberalta,C3,acces_2035,2050,PUBLIC_LIGHTING,LIGHTING_P,6.641224957652447
Beni,Vaca Diez,Riberalta,C3,acces_2050,2024,PUBLIC_LIGHTING,LIGHTING_P,3.9871999999999996
Beni,Vaca Diez,Riberalta,C3,acces_2050,2035,PUBLIC_LIGHTING,LIGHTING_P,5.203853888144674
Beni,Vaca Diez,Riberalta,C3,acces_2050,2050,PUBLIC_LIGHTING,LIGHTING_P,6.641224957652447
Beni,Yacuma,Exaltación,C1,acces_2035,2024,PUBLIC_LIGHTING,LIGHTING_P,0.02002
Beni,Yacuma,Exaltación,C1,acces_2035,2035,PUBLIC_LIGHTING,LIGHTING_P,0.08877937475101745
Beni,Yacuma,Exaltación,C1,acces_2035,2050,PUBLIC_LIGHTING,LIGHTING_P,0.10777960050291968
Beni,Yacuma,Exaltación,C1,acces_2050,2024,PUBLIC_LIGHTING,LIGHTING_P,0.02002
Beni,Yacuma,Exaltación,C1,acces_2050,2035,PUBLIC_LIGHTING,LIGHTING_P,0.059316923974228886
Beni,Yacuma,Exaltación,C1,acces_2050,2050,PUBLIC_LIGHTING,LIGHTING_P,0.10777960050291968
La Paz,Abel Iturralde,Ixiamas,C1,acces_2035,2024,PUBLIC_LIGHTING,LIGHTING_P,0.29616000000000003
La Paz,Abel Iturralde,Ixiamas,C1,acces_2035,2035,PUBLIC_LIGHTING,LIGHTING_P,0.6867413328968099
La Paz,Abel Iturralde,Ixiamas,C1,acces_2035,2050,PUBLIC_LIGHTING,LIGHTING_P,0.8139998795488691
La Paz,Abel Iturralde,Ixiamas,C1,acces_2050,2024,PUBLIC_LIGHTING,LIGHTING_P,0.29616000000000003
La Paz,Abel Iturralde,Ixiamas,C1,acces_2050,2035,PUBLIC_LIGHTING,LIGHTING_P,0.527873167563779
La Paz,Abel Iturralde,Ixiamas,C1,acces_2050,2050,PUBLIC_LIGHTING,LIGHTING_P,0.8139998795488691
Pando,Abuná,Ingavi,C4,acces_2035,2024,PUBLIC_LIGHTING,LIGHTING_P,0.00775
Pando,Abuná,Ingavi,C4,acces_2035,2035,PUBLIC_LIGHTING,LIGHTING_P,0.042975053623953895
Pando,Abuná,Ingavi,C4,acces_2035,2050,PUBLIC_LIGHTING,LIGHTING_P,0.05428927030812966
Pando,Abuná,Ingavi,C4,acces_2050,2024,PUBLIC_LIGHTING,LIGHTING_P,0.00775
Pando,Abuná,Ingavi,C4,acces_2050,2035,PUBLIC_LIGHTING,LIGHTING_P,0.02394351444012605
Pando,Abuná,Ingavi,C4,acces_2050,2050,PUBLIC_LIGHTING,LIGHTING_P,0.05428927030812966
Pando,Abuná,Santa Rosa,C4,acces_2035,2024,PUBLIC_LIGHTING,LIGHTING_P,0.038939999999999995
Pando,Abuná,Santa Rosa,C4,acces_2035,2035,PUBLIC_LIGHTING,LIGHTING_P,0.0712134485202291
Pando,Abuná,Santa Rosa,C4,acces_2035,2050,PUBLIC_LIGHTING,LIGHTING_P,0.08724325057558721
Pando,Abuná,Santa Rosa,C4,acces_2050,2024,PUBLIC_LIGHTING,LIGHTING_P,0.038939999999999995
Pando,Abuná,Santa Rosa,C4,acces_2050,2035,PUBLIC_LIGHTING,LIGHTING_P,0.06228763330177608
Pando,Abuná,Santa Rosa,C4,acces_2050,2050,PUBLIC_LIGHTING,LIGHTING_P,0.08724325057558721
Pando,Federico Román,Nueva Esperanza,C4,acces_2035,2024,PUBLIC_LIGHTING,LIGHTING_P,0.00487
Pando,Federico Román,Nueva Esperanza,C4,acces_2035,2035,PUBLIC_LIGHTING,LIGHTING_P,0.02616785985465816
Pando,Federico Román,Nueva Esperanza,C4,acces_2035,2050,PUBLIC_LIGHTING,LIGHTING_P,0.027536439900860448
Pando,Federico Román,Nueva Esperanza,C4,acces_2050,2024,PUBLIC_LIGHTING,LIGHTING_P,0.00487
Pando,Federico Román,Nueva Esperanza,C4,acces_2050,2035,PUBLIC_LIGHTING,LIGHTING_P,0.016993366286151244
Pando,Federico Román,Nueva Esperanza,C4,acces_2050,2050,PUBLIC_LIGHTING,LIGHTING_P,0.027536439900860448
Pando,Federico Román,Santos Mercado,C4,acces_2035,2024,PUBLIC_LIGHTING,LIGHTING_P,0.01289
Pando,Federico Román,Santos Mercado,C4,acces_2035,2035,PUBLIC_LIGHTING,LIGHTING_P,0.03718725923099598
Pando,Federico Román,Santos Mercado,C4,acces_2035,2050,PUBLIC_LIGHTING,LIGHTING_P,0.04575631911999432
Pando,Federico Román,Santos Mercado,C4,acces_2050,2024,PUBLIC_LIGHTING,LIGHTING_P,0.01289
Pando,Federico Román,Santos Mercado,C4,acces_2050,2035,PUBLIC_LIGHTING,LIGHTING_P,0.02717117663778311
Pando,Federico Román,Santos Mercado,C4,acces_2050,2050,PUBLIC_LIGHTING,LIGHTING_P,0.04575631911999432
Pando,Federico Román,Villa Nueva,C4,acces_2035,2024,PUBLIC_LIGHTING,LIGHTING_P,0.03713
Pando,Federico Román,Villa Nueva,C4,acces_2035,2035,PUBLIC_LIGHTING,LIGHTING_P,0.08557887536965558
Pando,Federico Román,Villa Nueva,C4,acces_2035,2050,PUBLIC_LIGHTING,LIGHTING_P,0.09118787769078851
Pando,Federico Román,Villa Nueva,C4,acces_2050,2024,PUBLIC_LIGHTING,LIGHTING_P,0.03713
Pando,Federico Román,Villa Nueva,C4,acces_2050,2035,PUBLIC_LIGHTING,LIGHTING_P,0.0643759022509535
Pando,Federico Román,Villa Nueva,C4,acces_2050,2050,PUBLIC_LIGHTING,LIGHTING_P,0.09118787769078851
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2035,2024,PUBLIC_LIGHTING,LIGHTING_P,0.12458
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2035,2035,PUBLIC_LIGHTING,LIGHTING_P,0.22814434265397515
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2035,2050,PUBLIC_LIGHTING,LIGHTING_P,0.28880121960913663
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2050,2024,PUBLIC_LIGHTING,LIGHTING_P,0.12458
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2050,2035,PUBLIC_LIGHTING,LIGHTING_P,0.20184720565269612
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2050,2050,PUBLIC_LIGHTING,LIGHTING_P,0.28880121960913663
Pando,Madre de Dios,San Lorenzo,C4,acces_2035,2024,PUBLIC_LIGHTING,LIGHTING_P,0.25949
Pando,Madre de Dios,San Lorenzo,C4,acces_2035,2035,PUBLIC_LIGHTING,LIGHTING_P,0.44649945269738
Pando,Madre de Dios,San Lorenzo,C4,acces_2035,2050,PUBLIC_LIGHTING,LIGHTING_P,0.5619626751289811
Pando,Madre de Dios,San Lorenzo,C4,acces_2050,2024,PUBLIC_LIGHTING,LIGHTING_P,0.25949
Pando,Madre de Dios,San Lorenzo,C4,acces_2050,2035,PUBLIC_LIGHTING,LIGHTING_P,0.40921193586803173
Pando,Madre de Dios,San Lorenzo,C4,acces_2050,2050,PUBLIC_LIGHTING,LIGHTING_P,0.5619626751289811
Pando,Madre de Dios,Sena,C4,acces_2035,2024,PUBLIC_LIGHTING,LIGHTING_P,0.15300999999999998
Pando,Madre de Dios,Sena,C4,acces_2035,2035,PUBLIC_LIGHTING,LIGHTING_P,0.4017362599476884
Pando,Madre de Dios,Sena,C4,acces_2035,2050,PUBLIC_LIGHTING,LIGHTING_P,0.5060974065580527
Pando,Madre de Dios,Sena,C4,acces_2050,2024,PUBLIC_LIGHTING,LIGHTING_P,0.15300999999999998
Pando,Madre de Dios,Sena,C4,acces_2050,2035,PUBLIC_LIGHTING,LIGHTING_P,0.3278301571199362
Pando,Madre de Dios,Sena,C4,acces_2050,2050,PUBLIC_LIGHTING,LIGHTING_P,0.5060974065580527
Pando,Manuripi,Filadelfia,C4,acces_2035,2024,PUBLIC_LIGHTING,LIGHTING_P,0.18374000000000001
Pando,Manuripi,Filadelfia,C4,acces_2035,2035,PUBLIC_LIGHTING,LIGHTING_P,0.4509096149407527
Pando,Manuripi,Filadelfia,C4,acces_2035,2050,PUBLIC_LIGHTING,LIGHTING_P,0.569496332813037
Pando,Manuripi,Filadelfia,C4,acces_2050,2024,PUBLIC_LIGHTING,LIGHTING_P,0.18374000000000001
Pando,Manuripi,Filadelfia,C4,acces_2050,2035,PUBLIC_LIGHTING,LIGHTING_P,0.36392840571684487
Pando,Manuripi,Filadelfia,C4,acces_2050,2050,PUBLIC_LIGHTING,LIGHTING_P,0.569496332813037
Pando,Manuripi,Puerto Rico,C4,acces_2035,2024,PUBLIC_LIGHTING,LIGHTING_P,0.18822
Pando,Manuripi,Puerto Rico,C4,acces_2035,2035,PUBLIC_LIGHTING,LIGHTING_P,0.3125721602451556
Pando,Manuripi,Puerto Rico,C4,acces_2035,2050,PUBLIC_LIGHTING,LIGHTING_P,0.38457441491209565
Pando,Manuripi,Puerto Rico,C4,acces_2050,2024,PUBLIC_LIGHTING,LIGHTING_P,0.18822
Pando,Manuripi,Puerto Rico,C4,acces_2050,2035,PUBLIC_LIGHTING,LIGHTING_P,0.2831861776759127
Pando,Manuripi,Puerto Rico,C4,acces_2050,2050,PUBLIC_LIGHTING,LIGHTING_P,0.38457441491209565
Pando,Manuripi,San Pedro,C4,acces_2035,2024,PUBLIC_LIGHTING,LIGHTING_P,0.00014000000000000001
Pando,Manuripi,San Pedro,C4,acces_2035,2035,PUBLIC_LIGHTING,LIGHTING_P,0.05134803332544933
Pando,Manuripi,San Pedro,C4,acces_2035,2050,PUBLIC_LIGHTING,LIGHTING_P,0.06433250135090313
Pando,Manuripi,San Pedro,C4,acces_2050,2024,PUBLIC_LIGHTING,LIGHTING_P,0.00014000000000000001
Pando,Manuripi,San Pedro,C4,acces_2050,2035,PUBLIC_LIGHTING,LIGHTING_P,0.02415357427850083
Pando,Manuripi,San Pedro,C4,acces_2050,2050,PUBLIC_LIGHTING,LIGHTING_P,0.06433250135090313
