Cluster,Comunidad,Municipio_std,HH,distance_km,nearest_line_type,annual_extension_EUR_HH,annual_standalone_EUR_HH,dispersed,breakeven_distance_km,dispersed_glouton_noeud_seul,dispersed_breakeven_independant,km_arete_parent_glouton,attache_glouton,km_arete_parent_glouton_noeud_seul
C3,LOS CAYUCES,Riberalta,36.74054404611782,87.68050269391726,Sist. Ais.,2519.64,1257.49,False,43.452,False,True,24.99464285698907,node,24.99464285698907
C3,SANTA DELMIRA,Riberalta,21.065113392982248,114.84247463849955,Sist. Ais.,5733.54,1257.49,True,24.913,True,True,,,
C4,EL CARMEN,Bella_Flor,27.899798477384685,0.0018922181770077,Sist. Ais.,17.55,1275.52,False,33.476,False,False,0.0018922181763931787,root,0.0018922181770077
C4,KARAMANU,Bella_Flor,18.89576802507837,0.0060987584443616,Sist. Ais.,17.81,1275.52,False,22.673,False,False,0.00609875844416477,root,0.0060987584443616
C4,NUEVO BELEN,Bella_Flor,9.472318629646216,0.0211379481228958,Sist. Ais.,19.81,1275.52,False,11.366,False,False,0.021137948122382365,root,0.0211379481228958
C4,SAN PEDRO,Bella_Flor,10.528479064039407,0.02957241657343,Sist. Ais.,20.42,1275.52,False,12.633,False,False,0.02957241657254472,root,0.02957241657343
C4,CINCO ESTRELLAS,Bella_Flor,5.318181818181818,0.0365621942140137,Sist. Ais.,24.68,1275.52,False,6.381,False,False,0.03656219421430147,root,0.0365621942140137
C4,VILLA AMAZONICA,Bella_Flor,29.757836990595614,0.037223461617487,Sist. Ais.,18.79,1275.52,False,35.706,False,False,0.03722346161710308,root,0.037223461617487
C4,SANTA ELENA,Bella_Flor,30.38961038961039,0.0529104633247063,Sist. Ais.,19.3,1275.52,False,36.464,False,False,0.05291046332451999,root,0.0529104633247063
C4,SANTA LUCIA,Bella_Flor,26.574031571876397,0.0712638484667445,Sist. Ais.,20.29,1275.52,False,31.886,False,False,0.07126384846742573,root,0.0712638484667445
C4,SANTA MARIA,Bella_Flor,11.234381997313031,0.0757028549956613,Sist. Ais.,24.54,1275.52,False,13.48,False,False,0.07570285499597208,root,0.0757028549956613
C4,SANTA LOURDES,Bella_Flor,38.87472010747873,0.077332403373604,Sist. Ais.,19.56,1275.52,False,46.645,False,False,0.077332403373604,root,0.077332403373604
C4,SAN ANTONIO,Bella_Flor,43.75660546350201,0.0833878958764506,Sist. Ais.,19.47,1275.52,False,52.503,False,False,0.08338789587703736,root,0.0833878958764506
C4,NUEVO HORIZONTE,Bella_Flor,10.555502686968204,0.0969876052851138,Sist. Ais.,27.11,1275.52,False,12.665,False,False,0.09698760528529461,root,0.0969876052851138
C4,SANTA RITA,Bella_Flor,36.967812360053735,0.1045814266412118,Sist. Ais.,20.44,1275.52,False,44.357,False,False,0.10458142664161438,root,0.1045814266412118
C4,SAN PEDRO,Bella_Flor,17.290458463949843,0.1186129868615955,Sist. Ais.,24.67,1275.52,False,20.746,False,False,0.11861298686156507,root,0.1186129868615955
C4,CAMPOANA CASTAÑERA,Bella_Flor,29.69385356023287,0.1288799502034814,Sist. Ais.,22.03,1275.52,False,35.629,False,False,0.12887995020398618,root,0.1288799502034814
C4,NUEVA VIDA,Bella_Flor,19.97895208240036,0.1831708955133784,Sist. Ais.,27.09,1275.52,False,23.972,False,False,0.18317089551412302,root,0.1831708955133784
C4,PERLA DEL ORIENTE,Bella_Flor,4.23499776085983,0.2146572319649502,Sist. Ais.,70.62,1275.52,False,5.081,False,False,0.21465723196468203,root,0.2146572319649502
C4,FLORIDA,Bella_Flor,6.595079489476042,1.1518870769242016,Sist. Ais.,200.6,1275.52,False,7.913,False,False,1.1518870769234468,root,1.1518870769242016
C4,PALACIOS,Bella_Flor,8.195420958351992,3.7697027235455542,Sist. Ais.,499.75,1275.52,False,9.834,False,False,2.04641099129966,node,3.2012859950385373
C4,16 DE MAYO,Bella_Flor,25.329125615763544,4.125912029875726,Sist. Ais.,188.26,1275.52,False,30.392,False,False,4.125912029876291,root,4.125912029875726
C4,VERONICA,Bella_Flor,9.553179579041647,4.565597701020118,Sist. Ais.,518.56,1275.52,False,11.463,False,False,4.565597701020118,root,4.565597701020118
C4,ALEGRIA,Bella_Flor,5.997061128526646,5.003179086257375,Sist. Ais.,892.19,1275.52,False,7.196,False,False,5.003179086257375,root,5.003179086257375
C4,INTEGRAL CIVICA,Bella_Flor,3.7178403493058667,11.068926320678337,Sist. Ais.,3139.04,1275.52,True,4.461,True,True,,,
C4,VILLA MAVARI,Bella_Flor,5.0755989699955215,16.23889079288221,Sist. Ais.,3371.97,1275.52,True,6.09,True,True,,,
C4,NUEVA ESPERANZA,Bella_Flor,9.391457680250785,18.07428329880881,Sist. Ais.,2035.31,1275.52,True,11.269,True,True,,,
C4,PUERTO VARGAS ARROYO GRANDE,Bella_Flor,16.22912001791312,19.98608147100141,Sist. Ais.,1308.67,1275.52,False,19.473,False,True,14.098627573238602,tap,14.429551660133583
C4,FORTIN,Bella_Flor,35.22262651141962,21.20908695057307,Sist. Ais.,648.81,1275.52,False,42.263,False,False,21.19492292458677,node,21.19492292458677
C4,MAPAJO,Bella_Flor,37.291256157635466,22.710274447771184,Sist. Ais.,655.99,1275.52,False,44.745,False,False,3.072565973834914,root,22.710274447771184
C4,MONTE VIDEO,Bella_Flor,14.709639498432601,34.50749088734348,Sist. Ais.,2477.1,1275.52,False,17.65,False,True,2.4332640490242987,tap,2.7074552637455147
C4,MONTEVIDEO PUERTO EVO,Bella_Flor,116.5904052843708,35.6088348178308,Sist. Ais.,337.7,1275.52,False,139.894,False,False,1.1872405286663934,root,35.6088348178308
C4,LONDRES,Filadelfia,33.712829226847916,0.0040722913206309,Sist. Ais.,17.6,1269.91,False,40.271,False,False,0.004072291320149232,root,0.0040722913206309
C4,FILADELFIA,Filadelfia,28.157179269328804,0.0078139358790586,Sist. Ais.,17.77,1269.91,False,33.635,False,False,0.007813935879007236,root,0.0078139358790586
C4,LAGO,Filadelfia,32.3874256584537,0.0085497775013129,Sist. Ais.,17.75,1269.91,False,38.688,False,False,0.00854977750088826,root,0.0085497775013129
C4,CURICHON,Filadelfia,28.29056924384027,0.0092905054118727,Sist. Ais.,17.82,1269.91,False,33.794,False,False,0.009290505411807452,root,0.0092905054118727
C4,CHIVE,Filadelfia,36.75106202209006,0.0097928563094671,Sist. Ais.,17.75,1269.91,False,43.9,False,False,0.009792856310057888,root,0.0097928563094671
C4,SOBERANIA BELLA VISTA,Filadelfia,102.59728122344944,0.0154002887526083,Sist. Ais.,17.63,1269.91,False,122.555,False,False,0.015400288752267911,root,0.0154002887526083
C4,PURISIMA,Filadelfia,15.33305012744265,0.0186588797806377,Sist. Ais.,18.75,1269.91,False,18.316,False,False,0.018658879780635636,root,0.0186588797806377
C4,AMAZONICA,Filadelfia,49.97536108751062,0.0216098640998723,Sist. Ais.,17.93,1269.91,False,59.697,False,False,0.021609864100740252,root,0.0216098640998723
C4,NUEVA UNION,Filadelfia,34.11299915038233,0.0227461013277667,Sist. Ais.,18.17,1269.91,False,40.749,False,False,0.02274610132801109,root,0.0227461013277667
C4,BUYUYO 2,Filadelfia,10.177570093457945,0.0273608719672354,Sist. Ais.,20.29,1269.91,False,12.157,False,False,0.027360871967249168,root,0.0273608719672354
C4,PETRONILA,Filadelfia,2.7757009345794392,0.0284135579633864,Sist. Ais.,28.21,1269.91,False,3.316,False,False,0.028413557963394953,root,0.0284135579633864
C4,REINO DE LOS LOBOS,Filadelfia,4.759558198810535,0.0347632056675433,Sist. Ais.,25.13,1269.91,False,5.685,False,False,0.034763205667519934,root,0.0347632056675433
C4,BUYUYO,Filadelfia,14.541206457094308,0.0375578175833762,Sist. Ais.,20.18,1269.91,False,17.37,False,False,0.0375578175831001,root,0.0375578175833762
C4,NUEVA ALIANZA,Filadelfia,39.264231096006796,0.0385076509919729,Sist. Ais.,18.5,1269.91,False,46.902,False,False,0.03850765099197299,root,0.0385076509919729
C4,LUZ DE AMERICA,Filadelfia,8.327102803738317,0.0420550000017007,Sist. Ais.,22.77,1269.91,False,9.947,False,False,0.042055000001638,root,0.0420550000017007
C4,ESPIRITU,Filadelfia,13.878504672897195,0.0455896037746772,Sist. Ais.,20.92,1269.91,False,16.578,False,False,0.04558960377525966,root,0.0455896037746772
C4,FLORIDA,Filadelfia,11.765505522514868,0.0597161202153398,Sist. Ais.,22.8,1269.91,False,14.054,False,False,0.05971612021552081,root,0.0597161202153398
C4,SAN ANTONIO,Filadelfia,7.122618384945166,0.0628025485219004,Sist. Ais.,26.72,1269.91,False,8.508,False,False,0.06280254852195995,root,0.0628025485219004
C4,EMPRESIÑA,Filadelfia,23.401869158878505,0.0663372445380953,Sist. Ais.,20.45,1269.91,False,27.954,False,False,0.06633724453780936,root,0.0663372445380953
C4,EL CHORRO,Filadelfia,29.486830926083265,0.0800293263235113,Sist. Ais.,20.32,1269.91,False,35.223,False,False,0.08002932632412593,root,0.0800293263235113
C4,HOLANDA,Filadelfia,14.40781648258284,0.082700327333396,Sist. Ais.,23.49,1269.91,False,17.211,False,False,0.08270032733355738,root,0.082700327333396
C4,PLANCHON,Filadelfia,17.054375531011043,0.0997839610593352,Sist. Ais.,23.61,1269.91,False,20.372,False,False,0.09978396105935146,root,0.0997839610593352
C4,HONDURAS,Filadelfia,0.9252336448598132,0.1028471443821451,Sist. Ais.,134.02,1269.91,False,1.105,False,False,0.10284714438214518,root,0.1028471443821451
C4,10 DE NOVIEMBRE,Filadelfia,12.69073916737468,0.1054323368683312,Sist. Ais.,26.19,1269.91,False,15.159,False,False,0.10543233686827008,root,0.1054323368683312
C4,VILLA BELLA,Filadelfia,27.49872557349193,0.1198203125788032,Sist. Ais.,22.04,1269.91,False,32.848,False,False,0.1198203125785685,root,0.1198203125788032
C4,SAN ANTONIO,Filadelfia,12.84084805515679,0.1491548977333585,Sist. Ais.,29.65,1269.91,False,15.339,False,False,0.14915489773335858,root,0.1491548977333585
C4,19 DE AGOSTO,Filadelfia,31.862361937128295,0.1584253791290835,Sist. Ais.,22.69,1269.91,False,38.06,False,False,0.1584253791287543,root,0.1584253791290835
C4,LONDRES II,Filadelfia,17.583687340696684,0.4062132886537431,Sist. Ais.,41.7,1269.91,False,21.004,False,False,0.4062132886537431,root,0.4062132886537431
C4,COMPENSACION ESPIRITU I,Filadelfia,3.8343245539507222,2.060707564628424,Sist. Ais.,580.96,1269.91,False,4.58,False,False,1.427820029939285,tap,1.959524011975217
C4,CAPERNAUN,Filadelfia,6.2141036533559895,3.397252510693868,Sist. Ais.,590.68,1269.91,False,7.423,False,False,1.3420373748942045,root,3.397252510693868
C4,LAGO 2,Filadelfia,20.092608326253185,3.501906568295005,Sist. Ais.,200.21,1269.91,False,24.001,False,False,3.5019065682949653,root,3.501906568295005
C4,RIMBER ECUARI,Filadelfia,12.824129141886152,5.053486496511826,Sist. Ais.,430.64,1269.91,False,15.319,False,False,5.053486496511826,root,5.053486496511826
C4,SAN FRANCISCO DE ASIS,Filadelfia,6.476635514018692,6.5289632673264,Sist. Ais.,1074.42,1269.91,False,7.737,False,False,6.5289632673264,root,6.5289632673264
C4,GRAN TULAPA,Filadelfia,8.593882752761257,6.786397882625297,Sist. Ais.,845.43,1269.91,False,10.266,False,False,3.3895364606593668,node,3.3895364606593668
C4,GRAN PROGRESO,Filadelfia,14.145284621920135,6.996711760446482,Sist. Ais.,536.08,1269.91,False,16.897,False,False,6.996711760446482,root,6.996711760446482
C4,MONTECARLO,Filadelfia,24.197960917587086,7.403518096015623,Sist. Ais.,338.26,1269.91,False,28.905,False,False,7.403518096015623,root,7.403518096015623
C4,UCIA,Filadelfia,57.239592183517416,7.773976099325546,Sist. Ais.,159.87,1269.91,False,68.374,False,False,7.773976099325546,root,7.773976099325546
C4,FELIX ROCA,Filadelfia,50.37977909940527,7.94503197819945,Sist. Ais.,182.82,1269.91,False,60.18,False,False,5.8821947801105905,node,7.542036324516319
C4,VILLA SACRIFICIO,Filadelfia,22.343245539507222,9.024192492832618,Sist. Ais.,440.94,1269.91,False,26.69,False,False,8.988431059988207,node,8.988431059988207
C4,PUERTO SUCRE,Filadelfia,15.995751911639763,9.120869176258257,Sist. Ais.,615.32,1269.91,False,19.107,False,False,8.832202711565802,tap,8.986816938756691
C4,NUEVA HOLANDA,Filadelfia,16.787595581988104,11.428750394463094,Sist. Ais.,731.26,1269.91,False,20.053,False,False,11.428750394463094,root,11.428750394463094
C4,ESPIRITU II,Filadelfia,21.284621920135937,13.303902293062398,Sist. Ais.,672.82,1269.91,False,25.425,False,False,5.611562814777277,node,7.51797823326221
C4,LIMON,Filadelfia,24.193712829226847,13.830327438977116,Sist. Ais.,616.83,1269.91,False,28.9,False,False,13.830327438977116,root,13.830327438977116
C4,VISTA HERMOSA,Filadelfia,13.878504672897195,14.355817278619124,Sist. Ais.,1102.01,1269.91,False,16.578,False,False,10.984154244167602,tap,10.986603555749248
C4,SAN FRANCISCO,Filadelfia,17.979609175870856,15.011208539056788,Sist. Ais.,892.85,1269.91,False,21.477,False,False,9.583715834733454,node,9.583715834733454
C4,NUEVA ALEGRIA,Filadelfia,22.87255734919286,15.322962601043804,Sist. Ais.,719.88,1269.91,False,27.322,False,False,10.648555937044387,tap,11.36599652479372
C4,11 DE SEPTIEMBRE,Filadelfia,22.338997451146987,18.39390699322892,Sist. Ais.,880.79,1269.91,False,26.685,False,False,9.191631921420612,tap,9.387252906293558
C4,NUEVA FRONTERA,Filadelfia,17.183517417162275,18.40233047214894,Sist. Ais.,1140.32,1269.91,False,20.526,False,False,3.5182305213043854,node,3.5182305213043854
C4,NUEVA JERUSALEN,Filadelfia,19.03823279524214,20.53853066797948,Sist. Ais.,1148.57,1269.91,False,22.742,False,False,6.072513858222251,node,6.072513858222251
C4,ALTO MONTE EL PINPOLLO SAMARIA,Filadelfia,26.83177570093458,23.879811375745646,Sist. Ais.,950.6,1269.91,False,32.051,False,False,8.558224179477714,node,8.558224179477714
C4,VILLA PRIMERO DE MAYO,Filadelfia,32.12914188615123,24.214502089672028,Sist. Ais.,807.67,1269.91,False,38.379,False,False,3.974183369856859,node,16.890379843963892
C4,18 DE NOVIEMBRE,Filadelfia,24.060322854715377,24.788186708900398,Sist. Ais.,1097.67,1269.91,False,28.741,False,False,1.2683884147521158,node,1.5003652057032548
C4,ALTA GRACIA,Filadelfia,25.65250637213254,27.70699821258617,Sist. Ais.,1149.92,1269.91,False,30.643,False,False,16.59754840359217,node,16.59754840359217
C4,CATOLICA LA CRUZ,Filadelfia,13.749362786745966,48.34804005307951,Sist. Ais.,3704.32,1269.91,True,16.424,True,True,,,
C4,HUMAITA,Ingavi,104.3841059602649,30.574084918483518,Sist. Ais.,324.57,1278.23,False,125.519,False,False,3.5310331840634537,node,20.107153464810658
C4,LAS AMALIAS,Ingavi,14.560430463576159,33.11107458799566,Sist. Ais.,2401.75,1278.23,False,17.508,False,True,1.4065054321928205,tap,2.034284973122851
C4,SAN JUAN DE NUEVO MUNDO,Ingavi,31.84519867549669,34.81515532963927,Sist. Ais.,1163.73,1278.23,False,38.293,False,False,7.351723271719271,tap,7.608792510549498
C4,INGAVI,Ingavi,91.34602649006622,35.29050929751297,Sist. Ais.,422.54,1278.23,False,109.841,False,False,1.6498748834871795,node,29.340902074705834
C4,SAN LUIS,Ingavi,25.331953642384107,35.675659028318584,Sist. Ais.,1494.07,1278.23,False,30.461,False,True,1.6653027541994372,tap,10.321310222324362
C4,DERREPENTE,Ingavi,43.681291390728475,40.03552137302023,Sist. Ais.,978.44,1278.23,False,52.525,False,False,12.297038362208175,node,12.297038362208175
C4,GENESIS UNIDO,Ingavi,12.099337748344372,45.83894673035316,Sist. Ais.,3989.67,1278.23,False,14.549,False,True,10.192560961289793,tap,11.55009567921468
C4,CONFLICTO,Ingavi,37.431291390728475,45.91443893685295,Sist. Ais.,1303.57,1278.23,False,45.01,False,True,1.1689214786736035,node,12.932114296223348
C4,PUERTO SUCRE,Ingavi,42.94867549668874,50.67912227590329,Sist. Ais.,1254.67,1278.23,False,51.644,False,False,5.432900813506784,node,17.784199594551954
C4,SANTA CLAUDIA,Ingavi,11.767384105960266,53.19094624377257,Sist. Ais.,4756.79,1278.23,True,14.15,True,True,,,
C4,11 DE OCTUBRE,Ingavi,5.185430463576159,60.01542798846869,Sist. Ais.,12152.37,1278.23,True,6.235,True,True,,,
C4,JERUSALEN,Ingavi,25.927152317880797,64.47060732879345,Sist. Ais.,2624.62,1278.23,False,31.177,False,True,25.519559390224018,tap,25.546316542594653
C4,TAJIBO,Ingavi,20.74172185430464,79.0251395586302,Sist. Ais.,4012.12,1278.23,True,24.941,True,True,,,
C4,PUERTO CONSUELO II,Nueva_Esperanza,20.061986863711002,1.0694581196950332,Sist. Ais.,73.37,1273.74,False,24.038,False,False,1.0694581196956972,root,1.0694581196950332
C4,PUERTO CONSUELO I,Nueva_Esperanza,51.238095238095234,6.895524624497626,Sist. Ais.,158.58,1273.74,False,61.392,False,False,6.895524624497626,root,6.895524624497626
C4,ASERRADERO LOS INDIOS,Nueva_Esperanza,24.48152709359606,11.220701437124731,Sist. Ais.,498.03,1273.74,False,29.333,False,False,6.935678229979755,node,6.935678229979755
C4,LA GRAN CRUZ,Nueva_Esperanza,68.52189381499726,27.552375529300367,Sist. Ais.,439.06,1273.74,False,82.102,False,False,18.98703452830194,node,18.98703452830194
C4,NUEVA UNION,Nueva_Esperanza,62.65818281335523,37.26559495908736,Sist. Ais.,641.05,1273.74,False,75.076,False,False,5.955225092976609,tap,21.359387214486468
C4,16 DE MAYO,Nueva_Esperanza,16.583470169677064,37.47540853135139,Sist. Ais.,2386.82,1273.74,False,19.87,False,True,0.37988030855450616,node,0.37988030855450616
C4,EL TIGRE,Nueva_Esperanza,36.14230979748221,37.76473699365205,Sist. Ais.,1113.02,1273.74,False,43.305,False,False,2.672588767233845,tap,6.527437217374304
C4,ARCA DE ISRAEL,Nueva_Esperanza,107.37712096332785,42.28726714761592,Sist. Ais.,430.39,1273.74,False,128.657,False,False,8.418672607213452,node,14.828068447057722
C4,LA LOMA,Nueva_Esperanza,8.160509031198686,45.825687364088736,Sist. Ais.,5905.23,1273.74,False,9.778,False,True,8.583642258316504,node,8.583642258316504
C4,NUEVA ESPERANZA,Nueva_Esperanza,22.774904214559385,59.26064102624858,Sist. Ais.,2745.62,1273.74,False,27.288,False,True,21.7614235852797,node,21.7614235852797
C4,PORVENIR,Porvenir,67.26502866502867,0.0046819770650741,Sist. Ais.,17.55,1270.59,False,80.394,False,False,0.00468197706482108,root,0.0046819770650741
C4,COLORADO,Porvenir,26.115096915096917,0.004831432095126,Sist. Ais.,17.67,1270.59,False,31.212,False,False,0.004831432095059395,root,0.004831432095126
C4,5 DE AGOSTO,Porvenir,35.347665847665844,0.0077109414282825,Sist. Ais.,17.7,1270.59,False,42.247,False,False,0.007710941428253675,root,0.0077109414282825
C4,NUEVA ESPERANZA,Porvenir,10.195986895986897,0.0082296909311171,Sist. Ais.,18.32,1270.59,False,12.186,False,False,0.008229690931096009,root,0.0082296909311171
C4,COCAMITA,Porvenir,17.181244881244883,0.0085908420853552,Sist. Ais.,18.0,1270.59,False,20.535,False,False,0.008590842085922578,root,0.0085908420853552
C4,CACHUELITA BAJO,Porvenir,5.7013650013650015,0.0463689895224187,Sist. Ais.,26.0,1270.59,False,6.814,False,False,0.04636898952265589,root,0.0463689895224187
C4,VILLA ROJAS,Porvenir,29.65817635817636,0.0589106228955742,Sist. Ais.,19.56,1270.59,False,35.447,False,False,0.05891062289600366,root,0.0589106228955742
C4,SANTA FE,Porvenir,20.44736554736555,0.0824284034065172,Sist. Ais.,21.7,1270.59,False,24.438,False,False,0.08242840340651725,root,0.0824284034065172
C4,TRINCHERA,Porvenir,29.402975702975706,0.1183673599489279,Sist. Ais.,21.7,1270.59,False,35.142,False,False,0.11836735994962799,root,0.1183673599489279
C4,AGUA RICA,Porvenir,27.48801528801529,0.1392873902271401,Sist. Ais.,22.79,1270.59,False,32.853,False,False,0.13928739022714018,root,0.1392873902271401
C4,SAN JORGE,Porvenir,9.564919464919466,0.2313058860608959,Sist. Ais.,42.83,1270.59,False,11.432,False,False,0.23130588606069907,root,0.2313058860608959
C4,SAN LUIS,Porvenir,14.198848848848849,0.2755196574563058,Sist. Ais.,37.82,1270.59,False,16.97,False,False,0.2755196574566206,root,0.2755196574563058
C4,GRAN CHACO,Porvenir,6.852716352716353,0.5136614929567195,Sist. Ais.,96.07,1270.59,False,8.19,False,False,0.5136614929566529,root,0.5136614929567195
C4,CACHUELITA ALTA,Porvenir,18.90827190827191,0.5552530182764865,Sist. Ais.,48.26,1270.59,False,22.599,False,False,0.5552530182764865,root,0.5552530182764865
C4,TRES BARRACAS,Porvenir,7.2068250068250075,1.3908996864534304,Sist. Ais.,219.83,1270.59,False,8.613,False,False,1.3908996864534382,root,1.3908996864534304
C4,EL CEDRO,Porvenir,5.535189735189736,2.8263488046884984,Sist. Ais.,552.84,1270.59,False,6.616,False,False,2.8263488046889242,root,2.8263488046884984
C4,VILLA MARIETA,Porvenir,7.8932841932841935,5.120034132195242,Sist. Ais.,697.58,1270.59,False,9.434,False,False,5.120034132195002,root,5.120034132195242
C4,SAN JOSE,Porvenir,6.332432432432433,6.7228078990545015,Sist. Ais.,1130.58,1270.59,False,7.568,False,False,2.7706721890532955,node,2.7706721890532955
C4,NUEVA VIDA,Porvenir,5.756756756756757,6.859128780982459,Sist. Ais.,1266.72,1270.59,False,6.88,False,False,6.01023932722155,node,6.01023932722155
C4,SAN LUIS,Porvenir,13.39994994994995,8.258669929802721,Sist. Ais.,663.67,1270.59,False,16.015,False,False,8.258669929802721,root,8.258669929802721
C4,BUENA VISTA,Porvenir,16.251460551460553,10.001721712746782,Sist. Ais.,662.74,1270.59,False,19.423,False,False,4.637825639084323,tap,4.758556981770981
C4,CAMPO ANA,Porvenir,22.827218127218128,10.53261617311902,Sist. Ais.,501.25,1270.59,False,27.283,False,False,10.53261617311902,root,10.53261617311902
C4,CASTAÑERA,Porvenir,20.98940758940759,10.949226412871568,Sist. Ais.,564.42,1270.59,False,25.086,False,False,3.7221749675780496,node,4.787274911341492
C4,AVAROA,Puerto_Rico,9.265000589414122,0.0044324401661622,Sist. Ais.,17.98,1277.09,False,11.131,False,False,0.004432440166870948,root,0.0044324401661622
C4,LOS ANGELES,Puerto_Rico,10.182325435184094,0.0093418816422981,Sist. Ais.,18.44,1277.09,False,12.233,False,False,0.00934188164204928,root,0.0093418816422981
C4,CAMPEONES,Puerto_Rico,26.226374317261975,0.0314298893532684,Sist. Ais.,18.73,1277.09,False,31.508,False,False,0.03142988935323187,root,0.0314298893532684
C4,MOTACUZAL,Puerto_Rico,10.301583559275414,0.0379617714620112,Sist. Ais.,21.34,1277.09,False,12.376,False,False,0.037961771461602345,root,0.0379617714620112
C4,JERICO,Puerto_Rico,12.255491374906676,0.0949263601518412,Sist. Ais.,25.6,1277.09,False,14.724,False,False,0.0949263601515719,root,0.0949263601518412
C4,ARROYO SECO,Puerto_Rico,8.494439860112381,0.1129215932644143,Sist. Ais.,31.41,1277.09,False,10.205,False,False,0.11292159326382184,root,0.1129215932644143
C4,BATRAJA,Puerto_Rico,42.80246768045895,0.1716240168182745,Sist. Ais.,21.68,1277.09,False,51.422,False,False,0.17162401681836595,root,0.1716240168182745
C4,SAN ANTONIO EL MATI,Puerto_Rico,22.731345043027233,0.1860837627246362,Sist. Ais.,26.06,1277.09,False,27.309,False,False,0.18608376272463628,root,0.1860837627246362
C4,NUEVA JERUSALEN,Puerto_Rico,13.425085465047745,0.190839829833467,Sist. Ais.,32.38,1277.09,False,16.129,False,False,0.19083982983346703,root,0.190839829833467
C4,CONQUISTA,Puerto_Rico,11.218908405045385,0.1999035150449466,Sist. Ais.,36.16,1277.09,False,13.478,False,False,0.1999035150449466,root,0.1999035150449466
C4,PUERTO RICO,Puerto_Rico,189.7306377460804,0.2459652497398414,Sist. Ais.,18.83,1277.09,False,227.939,False,False,0.2459652497398414,root,0.2459652497398414
C4,MANDARINO,Puerto_Rico,4.958151597312272,1.6873098074688837,Sist. Ais.,374.28,1277.09,False,5.957,False,False,1.6873098074689852,root,1.6873098074688837
C4,PUERTO MADRE DE DIOS,Puerto_Rico,5.875476443082243,1.7925680531770327,Sist. Ais.,337.36,1277.09,False,7.059,False,False,1.7925680531770327,root,1.7925680531770327
C4,EL PIÑAL,Puerto_Rico,1.435616330700617,3.75906285067682,Sist. Ais.,2762.83,1277.09,True,1.725,True,True,,,
C4,LA ESPERANZA,Puerto_Rico,2.6052104208416837,4.929719204518715,Sist. Ais.,2001.46,1277.09,True,3.13,True,True,,,
C4,IRAK,Puerto_Rico,21.534244960509255,5.2444938173004845,Sist. Ais.,272.82,1277.09,False,25.871,False,False,5.2444938173004845,root,5.2444938173004845
C4,NACEBECITO,Puerto_Rico,14.874454791936817,5.671297227341397,Sist. Ais.,417.23,1277.09,False,17.87,False,False,5.671297227341397,root,5.671297227341397
C4,MAPIMEJE,Puerto_Rico,1.3026052104208417,6.801773390069309,Sist. Ais.,5492.26,1277.09,True,1.565,True,True,,,
C4,FLORIDA,Puerto_Rico,13.159063224488193,7.089287716987203,Sist. Ais.,582.33,1277.09,False,15.809,False,False,6.964559903910298,tap,7.059662239046687
C4,JAPA,Puerto_Rico,1.435616330700617,7.854426447060819,Sist. Ais.,5753.81,1277.09,True,1.725,True,True,,,
C4,SACRIFICIO,Puerto_Rico,5.994734567173563,8.692444535543416,Sist. Ais.,1537.78,1277.09,False,7.202,False,True,3.579298014830886,node,3.579298014830886
C4,TRINIDACITO,Puerto_Rico,1.9539078156312624,11.8974145302609,Sist. Ais.,6401.68,1277.09,True,2.347,True,True,,,
C4,DESLINDE,Puerto_Rico,9.531022829973672,12.92617609916942,Sist. Ais.,1439.44,1277.09,False,11.45,False,True,3.162910155537677,node,6.088954995155534
C4,PENINSULA,Puerto_Rico,2.871232661401234,15.356149484344698,Sist. Ais.,5625.01,1277.09,True,3.449,True,True,,,
C4,BOLIVAR,Puerto_Rico,4.572871232661401,15.369503247042154,Sist. Ais.,3541.42,1277.09,True,5.494,True,True,,,
C4,FLORENCIA,Puerto_Rico,0.6513026052104208,15.613692533985269,Sist. Ais.,25152.59,1277.09,True,0.782,True,True,,,
C4,SANTA ANA DEL TATU,Puerto_Rico,12.282997367283587,16.56173049196124,Sist. Ais.,1431.18,1277.09,False,14.757,False,True,12.99056948226573,node,12.99056948226573
C4,SAN JUAN,Puerto_Rico,5.7424653228024685,16.90392884109661,Sist. Ais.,3103.84,1277.09,False,6.899,False,True,2.5023379521848876,tap,3.8501212487917083
C4,CASCABELES,Puerto_Rico,4.825140477032496,17.89080560800216,Sist. Ais.,3905.04,1277.09,False,5.797,False,True,2.0961138843370763,node,2.0961138843370763
C4,LITORAL,Puerto_Rico,7.69637313843373,18.30380638214324,Sist. Ais.,2511.0,1277.09,True,9.246,True,True,,,
C4,BRUNO RACUA,Puerto_Rico,10.035561318715862,18.47768406389292,Sist. Ais.,1947.95,1277.09,False,12.057,False,True,6.75584380404508,node,6.75584380404508
C4,BUENA VENTURA,Puerto_Rico,3.256513026052104,19.16541512812625,Sist. Ais.,6188.02,1277.09,True,3.912,True,True,,,
C4,KIOSCO,Puerto_Rico,5.476443082242917,22.132505236829488,Sist. Ais.,4254.78,1277.09,True,6.579,True,True,,,
C4,COCAL,Puerto_Rico,17.74568745333805,23.58876331093029,Sist. Ais.,1411.18,1277.09,False,21.319,False,True,7.5258921825492155,node,7.5258921825492155
C4,SANTA MARIA,Puerto_Rico,7.5633620181539545,23.59916707913372,Sist. Ais.,3288.92,1277.09,False,9.086,False,True,8.16380274018204,node,8.16380274018204
