PV,SOLAR,WIND_ONSHORE
0.000000,0.000000,0.021000
0.000000,0.000000,0.026000
0.000000,0.000000,0.028000
0.000000,0.000000,0.020000
0.000000,0.004883,0.009000
0.084000,0.112305,0.002000
0.253000,0.296875,0.000000
0.366000,0.429688,0.000000
0.465000,0.557617,0.000000
0.601000,0.745117,0.000000
0.643000,0.810547,0.000000
0.638000,0.807617,0.000000
0.604000,0.757812,0.000000
0.486000,0.592773,0.000000
0.277000,0.333008,0.000000
0.110000,0.143555,0.001000
0.001000,0.016602,0.011000
0.000000,0.000000,0.051000
0.000000,0.000000,0.088000
0.000000,0.000000,0.093000
0.000000,0.000000,0.074000
0.000000,0.000000,0.060000
0.000000,0.000000,0.049000
0.000000,0.000000,0.041000
0.000000,0.000000,0.032000
0.000000,0.000000,0.025000
0.000000,0.000000,0.022000
0.000000,0.000000,0.027000
0.000000,0.002930,0.039000
0.038000,0.062500,0.041000
0.144000,0.178711,0.001000
0.263000,0.311523,0.001000
0.347000,0.411133,0.004000
0.393000,0.469727,0.003000
0.430000,0.518555,0.001000
0.462000,0.560547,0.001000
0.486000,0.592773,0.001000
0.425000,0.513672,0.002000
0.260000,0.312500,0.001000
0.104000,0.136719,0.000000
0.000000,0.015625,0.000000
0.000000,0.000000,0.002000
0.000000,0.000000,0.009000
0.000000,0.000000,0.023000
0.000000,0.000000,0.033000
0.000000,0.000000,0.035000
0.000000,0.000000,0.035000
0.000000,0.000000,0.028000
0.000000,0.000000,0.010000
0.000000,0.000000,0.001000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.003906,0.000000
0.069000,0.097656,0.002000
0.239000,0.285156,0.000000
0.400000,0.477539,0.002000
0.500000,0.611328,0.005000
0.551000,0.682617,0.007000
0.575000,0.718750,0.008000
0.554000,0.689453,0.012000
0.471000,0.576172,0.012000
0.311000,0.374023,0.004000
0.182000,0.224609,0.001000
0.066000,0.095703,0.000000
0.000000,0.011719,0.000000
0.000000,0.000000,0.003000
0.000000,0.000000,0.015000
0.000000,0.000000,0.031000
0.000000,0.000000,0.047000
0.000000,0.000000,0.069000
0.000000,0.000000,0.097000
0.000000,0.000000,0.101000
0.000000,0.000000,0.095000
0.000000,0.000000,0.094000
0.000000,0.000000,0.090000
0.000000,0.000000,0.085000
0.000000,0.002930,0.076000
0.038000,0.062500,0.041000
0.143000,0.177734,0.001000
0.254000,0.302734,0.002000
0.313000,0.372070,0.019000
0.355000,0.423828,0.056000
0.380000,0.455078,0.101000
0.385000,0.461914,0.119000
0.349000,0.417969,0.107000
0.268000,0.322266,0.065000
0.167000,0.206055,0.019000
0.067000,0.096680,0.008000
0.000000,0.011719,0.012000
0.000000,0.000000,0.061000
0.000000,0.000000,0.093000
0.000000,0.000000,0.091000
0.000000,0.000000,0.088000
0.000000,0.000000,0.089000
0.000000,0.000000,0.081000
0.000000,0.000000,0.076000
0.000000,0.000000,0.074000
0.000000,0.000000,0.083000
0.000000,0.000000,0.109000
0.000000,0.000000,0.124000
0.000000,0.004883,0.116000
0.095000,0.125977,0.042000
0.300000,0.355469,0.103000
0.482000,0.584961,0.184000
0.604000,0.755859,0.201000
0.683000,0.877930,0.192000
0.708000,0.920898,0.171000
0.681000,0.878906,0.156000
0.615000,0.779297,0.127000
0.471000,0.578125,0.070000
0.311000,0.375000,0.022000
0.111000,0.145508,0.009000
0.000000,0.014648,0.023000
0.000000,0.000000,0.112000
0.000000,0.000000,0.135000
0.000000,0.000000,0.093000
0.000000,0.000000,0.097000
0.000000,0.000000,0.104000
0.000000,0.000000,0.104000
0.000000,0.000000,0.106000
0.000000,0.000000,0.108000
0.000000,0.000000,0.104000
0.000000,0.000000,0.102000
0.000000,0.000000,0.092000
0.000000,0.002930,0.093000
0.041000,0.066406,0.054000
0.173000,0.210938,0.046000
0.339000,0.403320,0.176000
0.465000,0.562500,0.193000
0.570000,0.708984,0.192000
0.636000,0.807617,0.204000
0.641000,0.816406,0.201000
0.587000,0.738281,0.172000
0.478000,0.586914,0.113000
0.315000,0.379883,0.050000
0.146000,0.183594,0.012000
0.003000,0.020508,0.029000
0.000000,0.000000,0.133000
0.000000,0.000000,0.123000
0.000000,0.000000,0.077000
0.000000,0.000000,0.079000
0.000000,0.000000,0.089000
0.000000,0.000000,0.101000
0.000000,0.000000,0.109000
0.000000,0.000000,0.111000
0.000000,0.000000,0.113000
0.000000,0.000000,0.113000
0.000000,0.000000,0.106000
0.000000,0.001953,0.112000
0.028000,0.050781,0.086000
0.106000,0.138672,0.041000
0.200000,0.241211,0.091000
0.273000,0.325195,0.080000
0.335000,0.398437,0.085000
0.374000,0.447266,0.086000
0.383000,0.460938,0.085000
0.356000,0.426758,0.075000
0.255000,0.307617,0.027000
0.125000,0.160156,0.003000
0.040000,0.065430,0.001000
0.000000,0.006836,0.009000
0.000000,0.000000,0.076000
0.000000,0.000000,0.100000
0.000000,0.000000,0.083000
0.000000,0.000000,0.088000
0.000000,0.000000,0.094000
0.000000,0.000000,0.094000
0.000000,0.000000,0.103000
0.000000,0.000000,0.112000
0.000000,0.000000,0.110000
0.000000,0.000000,0.114000
0.000000,0.000000,0.112000
0.000000,0.003906,0.115000
0.073000,0.101562,0.050000
0.221000,0.264648,0.010000
0.354000,0.419922,0.035000
0.419000,0.500977,0.065000
0.433000,0.521484,0.077000
0.417000,0.502930,0.080000
0.391000,0.469727,0.068000
0.321000,0.384766,0.044000
0.219000,0.265625,0.013000
0.124000,0.159180,0.003000
0.043000,0.069336,0.004000
0.000000,0.007812,0.022000
0.000000,0.000000,0.065000
0.000000,0.000000,0.093000
0.000000,0.000000,0.107000
0.000000,0.000000,0.104000
0.000000,0.000000,0.106000
0.000000,0.000000,0.104000
0.000000,0.000000,0.104000
0.000000,0.000000,0.104000
0.000000,0.000000,0.104000
0.000000,0.000000,0.106000
0.000000,0.000000,0.109000
0.000000,0.002930,0.104000
0.045000,0.069336,0.063000
0.162000,0.198242,0.026000
0.282000,0.333984,0.083000
0.385000,0.457031,0.093000
0.479000,0.580078,0.090000
0.526000,0.643555,0.080000
0.532000,0.654297,0.068000
0.503000,0.615234,0.060000
0.415000,0.500000,0.050000
0.267000,0.321289,0.020000
0.109000,0.142578,0.004000
0.000000,0.016602,0.010000
0.000000,0.000000,0.057000
0.000000,0.000000,0.105000
0.000000,0.000000,0.095000
0.000000,0.000000,0.071000
0.000000,0.000000,0.061000
0.000000,0.000000,0.064000
0.000000,0.000000,0.068000
0.000000,0.000000,0.065000
0.000000,0.000000,0.064000
0.000000,0.000000,0.067000
0.000000,0.000000,0.073000
0.000000,0.004883,0.074000
0.105000,0.136719,0.033000
0.304000,0.359375,0.101000
0.481000,0.582031,0.125000
0.604000,0.753906,0.133000
0.685000,0.880859,0.143000
0.696000,0.900391,0.138000
0.670000,0.861328,0.125000
0.605000,0.763672,0.103000
0.478000,0.584961,0.060000
0.317000,0.381836,0.019000
0.149000,0.187500,0.003000
0.004000,0.021484,0.011000
0.000000,0.000000,0.076000
0.000000,0.000000,0.152000
0.000000,0.000000,0.145000
0.000000,0.000000,0.118000
0.000000,0.000000,0.105000
0.000000,0.000000,0.106000
0.000000,0.000000,0.105000
0.000000,0.000000,0.103000
0.000000,0.000000,0.110000
0.000000,0.000000,0.114000
0.000000,0.000000,0.122000
0.000000,0.002930,0.119000
0.069000,0.096680,0.058000
0.225000,0.269531,0.069000
0.370000,0.440430,0.187000
0.479000,0.582031,0.236000
0.569000,0.707031,0.220000
0.607000,0.764648,0.176000
0.598000,0.751953,0.129000
0.565000,0.706055,0.092000
0.444000,0.541016,0.045000
0.289000,0.348633,0.009000
0.132000,0.168945,0.003000
0.003000,0.020508,0.010000
0.000000,0.000000,0.055000
0.000000,0.000000,0.118000
0.000000,0.000000,0.125000
0.000000,0.000000,0.087000
0.000000,0.000000,0.084000
0.000000,0.000000,0.076000
0.000000,0.000000,0.070000
0.000000,0.000000,0.080000
0.000000,0.000000,0.092000
0.000000,0.000000,0.085000
0.000000,0.000000,0.084000
0.000000,0.001953,0.079000
0.039000,0.062500,0.038000
0.138000,0.172852,0.013000
0.246000,0.292969,0.065000
0.339000,0.403320,0.078000
0.393000,0.470703,0.089000
0.402000,0.484375,0.097000
0.377000,0.453125,0.084000
0.335000,0.401367,0.055000
0.269000,0.324219,0.023000
0.174000,0.214844,0.003000
0.064000,0.092773,0.000000
0.000000,0.011719,0.004000
0.000000,0.000000,0.054000
0.000000,0.000000,0.140000
0.000000,0.000000,0.124000
0.000000,0.000000,0.094000
0.000000,0.000000,0.086000
0.000000,0.000000,0.084000
0.000000,0.000000,0.084000
0.000000,0.000000,0.089000
0.000000,0.000000,0.093000
0.000000,0.000000,0.092000
0.000000,0.000000,0.099000
0.000000,0.002930,0.103000
0.069000,0.097656,0.048000
0.215000,0.258789,0.076000
0.330000,0.393555,0.163000
0.421000,0.506836,0.175000
0.490000,0.598633,0.144000
0.521000,0.641602,0.112000
0.534000,0.661133,0.084000
0.481000,0.588867,0.042000
0.377000,0.455078,0.006000
0.229000,0.278320,0.000000
0.096000,0.127930,0.000000
0.000000,0.012695,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.020000
0.000000,0.000000,0.110000
0.000000,0.000000,0.111000
0.000000,0.000000,0.058000
0.000000,0.000000,0.020000
0.000000,0.000000,0.007000
0.000000,0.000000,0.007000
0.000000,0.000000,0.019000
0.000000,0.000000,0.054000
0.000000,0.000000,0.081000
0.000000,0.001953,0.095000
0.028000,0.049805,0.061000
0.121000,0.153320,0.005000
0.237000,0.283203,0.002000
0.316000,0.375000,0.016000
0.343000,0.408203,0.028000
0.344000,0.410156,0.031000
0.334000,0.398437,0.026000
0.305000,0.363281,0.011000
0.251000,0.300781,0.002000
0.166000,0.205078,0.000000
0.055000,0.083008,0.002000
0.000000,0.008789,0.034000
0.000000,0.000000,0.101000
0.000000,0.000000,0.107000
0.000000,0.000000,0.103000
0.000000,0.000000,0.101000
0.000000,0.000000,0.094000
0.000000,0.000000,0.078000
0.000000,0.000000,0.061000
0.000000,0.000000,0.061000
0.000000,0.000000,0.069000
0.000000,0.000000,0.069000
0.000000,0.000000,0.085000
0.000000,0.001953,0.093000
0.051000,0.076172,0.054000
0.182000,0.218750,0.042000
0.306000,0.360352,0.079000
0.401000,0.474609,0.073000
0.467000,0.560547,0.053000
0.499000,0.605469,0.034000
0.464000,0.561523,0.020000
0.373000,0.446289,0.011000
0.293000,0.349609,0.004000
0.202000,0.245117,0.001000
0.097000,0.128906,0.000000
0.001000,0.016602,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.007000
0.000000,0.000000,0.039000
0.000000,0.000000,0.074000
0.000000,0.000000,0.076000
0.000000,0.000000,0.064000
0.000000,0.000000,0.065000
0.000000,0.000000,0.082000
0.000000,0.000000,0.087000
0.000000,0.000000,0.082000
0.000000,0.000000,0.074000
0.000000,0.002930,0.071000
0.085000,0.114258,0.022000
0.265000,0.313477,0.013000
0.423000,0.504883,0.008000
0.605000,0.751953,0.003000
0.679000,0.868164,0.003000
0.705000,0.913086,0.004000
0.686000,0.884766,0.006000
0.622000,0.788086,0.006000
0.465000,0.566406,0.004000
0.343000,0.412109,0.002000
0.153000,0.192383,0.000000
0.003000,0.019531,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.002000
0.000000,0.000000,0.028000
0.000000,0.000000,0.068000
0.000000,0.000000,0.065000
0.000000,0.000000,0.050000
0.000000,0.000000,0.055000
0.000000,0.000000,0.068000
0.000000,0.000000,0.069000
0.000000,0.000000,0.051000
0.000000,0.000000,0.011000
0.000000,0.002930,0.001000
0.087000,0.116211,0.000000
0.282000,0.333984,0.000000
0.452000,0.542969,0.000000
0.560000,0.690430,0.001000
0.592000,0.739258,0.009000
0.564000,0.699219,0.026000
0.518000,0.635742,0.038000
0.446000,0.541016,0.043000
0.299000,0.358398,0.027000
0.151000,0.189453,0.011000
0.035000,0.059570,0.012000
0.000000,0.004883,0.055000
0.000000,0.000000,0.087000
0.000000,0.000000,0.076000
0.000000,0.000000,0.125000
0.000000,0.000000,0.130000
0.000000,0.000000,0.123000
0.000000,0.000000,0.118000
0.000000,0.000000,0.108000
0.000000,0.000000,0.101000
0.000000,0.000000,0.111000
0.000000,0.000000,0.128000
0.000000,0.000000,0.144000
0.000000,0.002930,0.243000
0.090000,0.119141,0.366000
0.233000,0.274414,0.410000
0.369000,0.430664,0.397000
0.506000,0.603516,0.453000
0.580000,0.708008,0.413000
0.630000,0.781250,0.330000
0.601000,0.741211,0.252000
0.540000,0.659180,0.187000
0.420000,0.501953,0.125000
0.285000,0.338867,0.070000
0.129000,0.164062,0.017000
0.002000,0.018555,0.014000
0.000000,0.000000,0.054000
0.000000,0.000000,0.048000
0.000000,0.000000,0.041000
0.000000,0.000000,0.046000
0.000000,0.000000,0.050000
0.000000,0.000000,0.055000
0.000000,0.000000,0.057000
0.000000,0.000000,0.060000
0.000000,0.000000,0.062000
0.000000,0.000000,0.068000
0.000000,0.000000,0.076000
0.000000,0.003906,0.063000
0.116000,0.146484,0.057000
0.322000,0.375000,0.192000
0.494000,0.588867,0.184000
0.567000,0.690430,0.143000
0.649000,0.811523,0.106000
0.614000,0.762695,0.084000
0.600000,0.747070,0.071000
0.586000,0.727539,0.060000
0.448000,0.540039,0.041000
0.309000,0.369141,0.025000
0.175000,0.214844,0.006000
0.005000,0.022461,0.011000
0.000000,0.000000,0.071000
0.000000,0.000000,0.131000
0.000000,0.000000,0.119000
0.000000,0.000000,0.098000
0.000000,0.000000,0.093000
0.000000,0.000000,0.079000
0.000000,0.000000,0.072000
0.000000,0.000000,0.073000
0.000000,0.000000,0.080000
0.000000,0.000000,0.094000
0.000000,0.000000,0.120000
0.000000,0.003906,0.145000
0.143000,0.175781,0.062000
0.363000,0.425781,0.060000
0.535000,0.648437,0.050000
0.656000,0.824219,0.020000
0.717000,0.922852,0.005000
0.737000,0.958984,0.001000
0.716000,0.927734,0.000000
0.637000,0.806641,0.000000
0.537000,0.662109,0.000000
0.292000,0.351562,0.000000
0.164000,0.204102,0.000000
0.004000,0.020508,0.000000
0.000000,0.000000,0.002000
0.000000,0.000000,0.022000
0.000000,0.000000,0.076000
0.000000,0.000000,0.112000
0.000000,0.000000,0.096000
0.000000,0.000000,0.062000
0.000000,0.000000,0.054000
0.000000,0.000000,0.069000
0.000000,0.000000,0.093000
0.000000,0.000000,0.106000
0.000000,0.000000,0.099000
0.000000,0.003906,0.087000
0.104000,0.133789,0.036000
0.305000,0.360352,0.002000
0.483000,0.583984,0.002000
0.609000,0.761719,0.001000
0.672000,0.861328,0.000000
0.692000,0.895508,0.000000
0.665000,0.854492,0.000000
0.580000,0.728516,0.001000
0.405000,0.491211,0.002000
0.231000,0.281250,0.001000
0.081000,0.112305,0.004000
0.000000,0.010742,0.050000
0.000000,0.000000,0.138000
0.000000,0.000000,0.132000
0.000000,0.000000,0.108000
0.000000,0.000000,0.083000
0.000000,0.000000,0.043000
0.000000,0.000000,0.047000
0.000000,0.000000,0.056000
0.000000,0.000000,0.055000
0.000000,0.000000,0.051000
0.000000,0.000000,0.063000
0.000000,0.000000,0.077000
0.000000,0.002930,0.083000
0.084000,0.113281,0.044000
0.278000,0.329102,0.020000
0.476000,0.573242,0.013000
0.609000,0.761719,0.003000
0.684000,0.876953,0.001000
0.710000,0.920898,0.000000
0.687000,0.886719,0.000000
0.617000,0.781250,0.000000
0.491000,0.603516,0.000000
0.281000,0.337891,0.000000
0.138000,0.174805,0.000000
0.000000,0.014648,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.002000
0.000000,0.000000,0.004000
0.000000,0.000000,0.007000
0.000000,0.000000,0.010000
0.000000,0.000000,0.019000
0.000000,0.000000,0.032000
0.000000,0.000000,0.031000
0.000000,0.000000,0.015000
0.000000,0.000000,0.003000
0.000000,0.000000,0.003000
0.000000,0.003906,0.028000
0.122000,0.154297,0.051000
0.335000,0.396484,0.008000
0.513000,0.624023,0.008000
0.637000,0.805664,0.002000
0.698000,0.902344,0.001000
0.705000,0.916992,0.000000
0.671000,0.863281,0.000000
0.582000,0.731445,0.001000
0.429000,0.522461,0.001000
0.269000,0.324219,0.002000
0.112000,0.146484,0.001000
0.000000,0.012695,0.007000
0.000000,0.000000,0.041000
0.000000,0.000000,0.069000
0.000000,0.000000,0.063000
0.000000,0.000000,0.057000
0.000000,0.000000,0.061000
0.000000,0.000000,0.077000
0.000000,0.000000,0.070000
0.000000,0.000000,0.062000
0.000000,0.000000,0.060000
0.000000,0.000000,0.054000
0.000000,0.000000,0.042000
0.000000,0.002930,0.034000
0.076000,0.104492,0.011000
0.228000,0.271484,0.013000
0.359000,0.427734,0.032000
0.445000,0.538086,0.043000
0.488000,0.595703,0.060000
0.468000,0.570313,0.055000
0.408000,0.493164,0.042000
0.309000,0.371094,0.029000
0.214000,0.259766,0.018000
0.151000,0.188477,0.014000
0.054000,0.081055,0.009000
0.000000,0.005859,0.022000
0.000000,0.000000,0.075000
0.000000,0.000000,0.079000
0.000000,0.000000,0.065000
0.000000,0.000000,0.061000
0.000000,0.000000,0.063000
0.000000,0.000000,0.060000
0.000000,0.000000,0.058000
0.000000,0.000000,0.060000
0.000000,0.000000,0.062000
0.000000,0.000000,0.068000
0.000000,0.000000,0.078000
0.000000,0.001953,0.078000
0.057000,0.083008,0.041000
0.225000,0.268555,0.070000
0.392000,0.466797,0.146000
0.496000,0.603516,0.203000
0.535000,0.658203,0.234000
0.522000,0.642578,0.215000
0.496000,0.607422,0.174000
0.389000,0.468750,0.104000
0.302000,0.362305,0.063000
0.174000,0.215820,0.043000
0.079000,0.108398,0.025000
0.000000,0.009766,0.039000
0.000000,0.000000,0.088000
0.000000,0.000000,0.094000
0.000000,0.000000,0.091000
0.000000,0.000000,0.084000
0.000000,0.000000,0.087000
0.000000,0.000000,0.087000
0.000000,0.000000,0.089000
0.000000,0.000000,0.085000
0.000000,0.000000,0.077000
0.000000,0.000000,0.072000
0.000000,0.000000,0.057000
0.000000,0.002930,0.048000
0.116000,0.148438,0.025000
0.332000,0.390625,0.026000
0.507000,0.613281,0.083000
0.632000,0.794922,0.086000
0.691000,0.890625,0.076000
0.690000,0.891602,0.063000
0.649000,0.829102,0.054000
0.565000,0.707031,0.041000
0.439000,0.535156,0.026000
0.281000,0.338867,0.006000
0.105000,0.139648,0.002000
0.000000,0.011719,0.018000
0.000000,0.000000,0.096000
0.000000,0.000000,0.126000
0.000000,0.000000,0.118000
0.000000,0.000000,0.101000
0.000000,0.000000,0.090000
0.000000,0.000000,0.072000
0.000000,0.000000,0.061000
0.000000,0.000000,0.068000
0.000000,0.000000,0.077000
0.000000,0.000000,0.072000
0.000000,0.000000,0.019000
0.000000,0.001953,0.001000
0.060000,0.086914,0.001000
0.235000,0.280273,0.001000
0.439000,0.525391,0.012000
0.577000,0.714844,0.017000
0.638000,0.808594,0.015000
0.656000,0.835938,0.014000
0.644000,0.820312,0.012000
0.568000,0.708984,0.009000
0.455000,0.554687,0.005000
0.318000,0.382812,0.001000
0.138000,0.175781,0.000000
0.000000,0.014648,0.001000
0.000000,0.000000,0.010000
0.000000,0.000000,0.018000
0.000000,0.000000,0.025000
0.000000,0.000000,0.033000
0.000000,0.000000,0.040000
0.000000,0.000000,0.050000
0.000000,0.000000,0.056000
0.000000,0.000000,0.068000
0.000000,0.000000,0.077000
0.000000,0.000000,0.082000
0.000000,0.000000,0.078000
0.000000,0.001953,0.079000
0.062000,0.088867,0.039000
0.220000,0.262695,0.008000
0.373000,0.442383,0.034000
0.487000,0.588867,0.059000
0.557000,0.688477,0.083000
0.569000,0.708008,0.103000
0.516000,0.635742,0.109000
0.422000,0.510742,0.076000
0.308000,0.370117,0.038000
0.153000,0.191406,0.015000
0.047000,0.074219,0.011000
0.000000,0.005859,0.050000
0.000000,0.000000,0.104000
0.000000,0.000000,0.106000
0.000000,0.000000,0.102000
0.000000,0.000000,0.104000
0.000000,0.000000,0.107000
0.000000,0.000000,0.106000
0.000000,0.000000,0.107000
0.000000,0.000000,0.110000
0.000000,0.000000,0.113000
0.000000,0.000000,0.114000
0.000000,0.000000,0.118000
0.000000,0.002930,0.113000
0.108000,0.138672,0.045000
0.320000,0.375977,0.008000
0.490000,0.589844,0.063000
0.633000,0.792969,0.060000
0.697000,0.899414,0.050000
0.711000,0.926758,0.044000
0.684000,0.884766,0.037000
0.624000,0.793945,0.036000
0.506000,0.625977,0.031000
0.358000,0.432617,0.017000
0.161000,0.201172,0.006000
0.000000,0.015625,0.020000
0.000000,0.000000,0.090000
0.000000,0.000000,0.136000
0.000000,0.000000,0.112000
0.000000,0.000000,0.097000
0.000000,0.000000,0.085000
0.000000,0.000000,0.068000
0.000000,0.000000,0.061000
0.000000,0.000000,0.059000
0.000000,0.000000,0.061000
0.000000,0.000000,0.068000
0.000000,0.000000,0.060000
0.000000,0.002930,0.059000
0.109000,0.139648,0.036000
0.314000,0.372070,0.043000
0.497000,0.603516,0.100000
0.635000,0.801758,0.118000
0.702000,0.910156,0.115000
0.726000,0.952148,0.079000
0.705000,0.919922,0.047000
0.634000,0.810547,0.043000
0.512000,0.632812,0.041000
0.337000,0.407227,0.025000
0.134000,0.171875,0.019000
0.000000,0.012695,0.032000
0.000000,0.000000,0.078000
0.000000,0.000000,0.111000
0.000000,0.000000,0.114000
0.000000,0.000000,0.111000
0.000000,0.000000,0.113000
0.000000,0.000000,0.105000
0.000000,0.000000,0.084000
0.000000,0.000000,0.055000
0.000000,0.000000,0.047000
0.000000,0.000000,0.046000
0.000000,0.000000,0.055000
0.000000,0.001953,0.069000
0.068000,0.095703,0.037000
0.234000,0.278320,0.017000
0.419000,0.501953,0.034000
0.567000,0.703125,0.036000
0.666000,0.853516,0.044000
0.711000,0.927734,0.047000
0.699000,0.911133,0.038000
0.616000,0.783203,0.027000
0.465000,0.571289,0.013000
0.272000,0.329102,0.002000
0.111000,0.145508,0.001000
0.000000,0.012695,0.001000
0.000000,0.000000,0.009000
0.000000,0.000000,0.038000
0.000000,0.000000,0.064000
0.000000,0.000000,0.067000
0.000000,0.000000,0.084000
0.000000,0.000000,0.072000
0.000000,0.000000,0.054000
0.000000,0.000000,0.047000
0.000000,0.000000,0.046000
0.000000,0.000000,0.041000
0.000000,0.000000,0.017000
0.000000,0.001953,0.001000
0.098000,0.128906,0.000000
0.284000,0.337891,0.000000
0.430000,0.518555,0.002000
0.488000,0.597656,0.001000
0.480000,0.588867,0.001000
0.460000,0.563477,0.002000
0.405000,0.493164,0.001000
0.343000,0.416016,0.001000
0.241000,0.292969,0.000000
0.139000,0.176758,0.000000
0.048000,0.075195,0.000000
0.000000,0.006836,0.000000
0.000000,0.000000,0.002000
0.000000,0.000000,0.006000
0.000000,0.000000,0.010000
0.000000,0.000000,0.015000
0.000000,0.000000,0.023000
0.000000,0.000000,0.028000
0.000000,0.000000,0.034000
0.000000,0.000000,0.037000
0.000000,0.000000,0.030000
0.000000,0.000000,0.019000
0.000000,0.000000,0.012000
0.000000,0.000977,0.014000
0.033000,0.055664,0.018000
0.126000,0.160156,0.000000
0.228000,0.274414,0.000000
0.343000,0.410156,0.000000
0.412000,0.498047,0.000000
0.451000,0.549805,0.000000
0.488000,0.600586,0.000000
0.447000,0.546875,0.000000
0.366000,0.442383,0.000000
0.223000,0.272461,0.000000
0.094000,0.126953,0.000000
0.000000,0.010742,0.000000
0.000000,0.000000,0.003000
0.000000,0.000000,0.018000
0.000000,0.000000,0.046000
0.000000,0.000000,0.064000
0.000000,0.000000,0.073000
0.000000,0.000000,0.080000
0.000000,0.000000,0.068000
0.000000,0.000000,0.048000
0.000000,0.000000,0.033000
0.000000,0.000000,0.014000
0.000000,0.000000,0.002000
0.000000,0.001953,0.000000
0.083000,0.113281,0.000000
0.273000,0.324219,0.000000
0.439000,0.526367,0.000000
0.535000,0.658203,0.000000
0.549000,0.682617,0.000000
0.527000,0.654297,0.000000
0.479000,0.588867,0.000000
0.443000,0.541992,0.000000
0.351000,0.424805,0.000000
0.217000,0.265625,0.000000
0.087000,0.119141,0.001000
0.000000,0.009766,0.013000
0.000000,0.000000,0.082000
0.000000,0.000000,0.134000
0.000000,0.000000,0.099000
0.000000,0.000000,0.068000
0.000000,0.000000,0.056000
0.000000,0.000000,0.036000
0.000000,0.000000,0.022000
0.000000,0.000000,0.019000
0.000000,0.000000,0.026000
0.000000,0.000000,0.033000
0.000000,0.000000,0.024000
0.000000,0.000977,0.017000
0.041000,0.065430,0.007000
0.180000,0.218750,0.001000
0.298000,0.354492,0.006000
0.370000,0.443359,0.002000
0.410000,0.495117,0.000000
0.440000,0.535156,0.000000
0.403000,0.487305,0.000000
0.355000,0.429688,0.000000
0.252000,0.304688,0.000000
0.150000,0.188477,0.000000
0.051000,0.078125,0.000000
0.000000,0.005859,0.002000
0.000000,0.000000,0.019000
0.000000,0.000000,0.079000
0.000000,0.000000,0.106000
0.000000,0.000000,0.061000
0.000000,0.000000,0.060000
0.000000,0.000000,0.066000
0.000000,0.000000,0.067000
0.000000,0.000000,0.064000
0.000000,0.000000,0.054000
0.000000,0.000000,0.044000
0.000000,0.000000,0.036000
0.000000,0.000977,0.029000
0.048000,0.074219,0.020000
0.194000,0.235352,0.001000
0.359000,0.425781,0.003000
0.502000,0.610352,0.007000
0.571000,0.709961,0.006000
0.577000,0.721680,0.005000
0.556000,0.693359,0.004000
0.526000,0.652344,0.003000
0.405000,0.492188,0.001000
0.267000,0.323242,0.001000
0.096000,0.128906,0.000000
0.000000,0.009766,0.000000
0.000000,0.000000,0.002000
0.000000,0.000000,0.005000
0.000000,0.000000,0.012000
0.000000,0.000000,0.019000
0.000000,0.000000,0.030000
0.000000,0.000000,0.038000
0.000000,0.000000,0.039000
0.000000,0.000000,0.043000
0.000000,0.000000,0.049000
0.000000,0.000000,0.054000
0.000000,0.000000,0.054000
0.000000,0.000977,0.060000
0.047000,0.072266,0.035000
0.183000,0.220703,0.001000
0.310000,0.367188,0.005000
0.381000,0.454102,0.020000
0.444000,0.536133,0.030000
0.445000,0.540039,0.033000
0.421000,0.510742,0.026000
0.387000,0.467773,0.016000
0.316000,0.381836,0.007000
0.200000,0.245117,0.002000
0.074000,0.104492,0.002000
0.000000,0.007812,0.032000
0.000000,0.000000,0.136000
0.000000,0.000000,0.130000
0.000000,0.000000,0.093000
0.000000,0.000000,0.071000
0.000000,0.000000,0.071000
0.000000,0.000000,0.105000
0.000000,0.000000,0.093000
0.000000,0.000000,0.088000
0.000000,0.000000,0.086000
0.000000,0.000000,0.091000
0.000000,0.000000,0.095000
0.000000,0.000977,0.102000
0.081000,0.110352,0.050000
0.278000,0.328125,0.035000
0.419000,0.499023,0.107000
0.494000,0.601562,0.131000
0.567000,0.706055,0.126000
0.596000,0.750000,0.105000
0.583000,0.732422,0.080000
0.505000,0.624023,0.057000
0.334000,0.404297,0.019000
0.200000,0.246094,0.006000
0.065000,0.094727,0.006000
0.000000,0.007812,0.015000
0.000000,0.000000,0.060000
0.000000,0.000000,0.128000
0.000000,0.000000,0.167000
0.000000,0.000000,0.150000
0.000000,0.000000,0.133000
0.000000,0.000000,0.120000
0.000000,0.000000,0.089000
0.000000,0.000000,0.091000
0.000000,0.000000,0.073000
0.000000,0.000000,0.076000
0.000000,0.000000,0.087000
0.000000,0.000977,0.102000
0.117000,0.148438,0.051000
0.334000,0.394531,0.083000
0.505000,0.613281,0.201000
0.607000,0.761719,0.229000
0.640000,0.814453,0.199000
0.645000,0.826172,0.167000
0.606000,0.767578,0.128000
0.504000,0.624023,0.083000
0.408000,0.497070,0.047000
0.262000,0.318359,0.020000
0.094000,0.125977,0.012000
0.000000,0.007812,0.053000
0.000000,0.000000,0.186000
0.000000,0.000000,0.178000
0.000000,0.000000,0.107000
