Cluster,Comunidad,Municipio_std,HH,distance_km,nearest_line_type,annual_extension_EUR_HH,annual_standalone_EUR_HH,dispersed,breakeven_distance_km,Panel_2024,Motor_2024,Otra_2024
C1,PUERTO ARAONA,Ixiamas,35.25396439035384,75.25323928751718,Sist. Ais.,2255.55,1547.35,True,51.441,0.0,6.419047619047619,2.395348837209302
C1,SANTA ROSA,Ixiamas,88.13491097588461,76.7164400110649,Sist. Ais.,930.11,1547.35,False,128.602,7.204081632653061,17.117460317460317,3.5930232558139537
C1,CARMEN DEL EMERO,Ixiamas,44.42085192697769,78.03452334493518,SIN,1859.34,1547.35,True,64.816,0.0,4.279365079365079,5.988372093023256
C1,ANTOFAGASTA,Ixiamas,10.222316880775299,80.17847130936791,Sist. Ais.,8241.16,1547.35,True,14.916,0.0,4.279365079365079,0.0
C1,CAMPO CENTRAL,Ixiamas,36.665170160018036,83.15342421541438,Sist. Ais.,2395.32,1547.35,True,53.5,7.204081632653061,6.419047619047619,0.0
C1,MONTECRISTO,Ixiamas,8.109078205995042,87.51078904397038,Sist. Ais.,11332.31,1547.35,True,11.832,0.0,1.0698412698412698,0.0
C1,PAQUIOSAL,Ixiamas,25.029267523101197,90.13738214773204,Sist. Ais.,3793.33,1547.35,True,36.521,14.408163265306122,5.349206349206349,0.0
C1,NUEVA JERUSALEN,Ixiamas,15.8647599729547,90.86820383966509,Sist. Ais.,6022.8,1547.35,True,23.149,0.0,3.2095238095238097,0.0
C1,CAMPO BRAVO,Ixiamas,6.697872436330854,91.00951482321057,Sist. Ais.,14263.97,1547.35,True,9.773,14.408163265306122,0.0,0.0
C1,CAYUBABA,Ixiamas,15.8647599729547,93.64071320114252,Sist. Ais.,6206.03,1547.35,True,23.149,0.0,3.2095238095238097,0.0
C1,BARRACON,Ixiamas,31.7247599729547,99.6440252533788,Sist. Ais.,3310.62,1547.35,True,46.291,0.0,5.349206349206349,8.383720930232558
C1,NUEVA ESPERANZA,Ixiamas,4.935650214108632,100.12083003440245,SIN,21286.04,1547.35,True,7.202,0.0,1.0698412698412698,0.0
