day,Bella_Flor,Bolpebra,Cobija,Exaltación,Filadelfia,Guayaramerín,Ingavi,Ixiamas,Nueva_Esperanza,Porvenir,Puerto_Gonzalo_Moreno,Puerto_Rico,Reyes,Riberalta,Santa_Rosa_Beni,Santa_Rosa_Pando,Santos_Mercado,San_Lorenzo,San_Pedro,Sena,Villa_Nueva
326,4565.958459976807,4628.04596591288,4621.044637693702,4464.957864360369,4655.705961164022,4382.640265456259,4507.542979063565,5233.254499794159,4612.794462899181,4640.1820901137935,4419.099752396898,4534.3258232644785,4768.62696244256,4419.104943995071,4218.170893401464,4472.386888652605,3834.2967175380013,4476.233252122925,4595.265489748497,4040.9748760079474,3927.5520607074004
327,4560.637910279644,4622.725416215717,4615.724087996539,4459.637314663207,4650.3854114668575,4377.319715759097,4502.222429366402,5227.933950096996,4607.473913202019,4634.861540416629,4413.779202699735,4529.005273567315,4763.306412745398,4413.784394297909,4212.850343704301,4467.066338955442,3828.976167840838,4470.912702425762,4589.944940051335,4035.6543263107847,3922.2315110102377
328,4555.355969039156,4617.44347497523,4610.442146756051,4454.355373422719,4645.1034702263705,4372.037774518609,4496.940488125914,5222.6520088565085,4602.191971961531,4629.579599176142,4408.497261459248,4523.723332326827,4758.024471504909,4408.50245305742,4207.568402463814,4461.784397714955,3823.6942266003502,4465.630761185274,4584.662998810846,4030.3723850702972,3916.94956976975
329,4550.114201408527,4612.2017073446,4605.200379125423,4449.11360579209,4639.861702595741,4366.79600688798,4491.698720495286,5217.410241225879,4596.950204330902,4624.337831545513,4403.2554938286185,4518.481564696199,4752.782703874282,4403.260685426792,4202.326634833185,4456.5426300843255,3818.4524589697216,4460.388993554646,4579.4212311802185,4025.130617439668,3911.707802139121
330,4544.914160636631,4607.001666572705,4600.000338353527,4443.913565020194,4634.661661823846,4361.595966116084,4486.4986797233905,5212.210200453984,4591.750163559007,4619.137790773618,4398.055453056723,4513.281523924304,4747.582663102386,4398.060644654896,4197.12659406129,4451.34258931243,3813.252418197826,4455.18895278275,4574.221190408322,4019.9305766677726,3906.5077613672256
331,4539.757387607777,4601.84489354385,4594.843565324672,4438.75679199134,4629.5048887949915,4356.43919308723,4481.341906694535,5207.0534274251295,4586.593390530152,4613.9810177447625,4392.898680027868,4508.124750895448,4742.425890073531,4392.903871626042,4191.969821032434,4446.185816283576,3808.0956451689713,4450.032179753895,4569.064417379468,4014.773803638918,3901.350988338371
332,4534.645410385103,4596.732916321176,4589.731588101999,4433.644814768666,4624.392911572318,4351.327215864556,4476.229929471862,5201.941450202456,4581.481413307478,4608.86904052209,4387.786702805195,4503.012773672775,4737.313912850857,4387.791894403368,4186.857843809761,4441.073839060902,3802.983667946298,4444.920202531222,4563.952440156794,4009.6618264162444,3896.2390111156974
333,4529.579743757788,4591.667249693861,4584.665921474683,4428.579148141351,4619.327244945002,4346.261549237241,4471.164262844546,5196.87578357514,4576.415746680163,4603.803373894774,4382.72103617788,4497.947107045459,4732.248246223542,4382.726227776052,4181.792177182445,4436.008172433587,3797.9180013189825,4439.854535903906,4558.886773529478,4004.596159788929,3891.1733444883816
334,4524.561888792179,4586.6493947282515,4579.648066509075,4423.561293175741,4614.309389979393,4341.243694271631,4466.146407878937,5191.857928609531,4571.397891714553,4598.785518929165,4377.7031812122705,4492.929252079851,4727.230391257933,4377.7083728104435,4176.7743222168365,4430.990317467977,3792.9001463533727,4434.836680938298,4553.868918563869,3999.5783048233197,3886.1554895227728
335,4519.593332386994,4581.680838323067,4574.67951010389,4418.592736770557,4609.340833574208,4336.275137866447,4461.177851473753,5186.889372204347,4566.429335309369,4593.816962523981,4372.734624807085,4487.960695674667,4722.2618348527485,4372.739816405259,4171.805765811652,4426.021761062792,3787.9315899481885,4429.868124533113,4548.900362158685,3994.6097484181355,3881.186933117588
336,4514.675546832731,4576.763052768804,4569.761724549627,4413.674951216293,4604.423048019945,4331.357352312183,4456.260065919489,5181.971586650083,4561.511549755106,4588.899176969717,4367.816839252822,4483.042910120403,4717.344049298485,4367.822030850995,4166.887980257388,4421.103975508529,3783.013804393925,4424.95033897885,4543.9825766044205,3989.691962863872,3876.2691475633246
337,4509.809989375379,4571.897495311452,4564.8961670922745,4408.809393758942,4599.557490562594,4326.491794854832,4451.394508462137,5177.1060291927315,4556.645992297753,4584.033619512365,4362.95128179547,4478.17735266305,4712.478491841132,4362.956473393643,4162.022422800036,4416.238418051177,3778.148246936573,4420.0847815214975,4539.117019147069,3984.82640540652,3871.4035901059724
338,4504.998101784624,4567.085607720696,4560.08427950152,4403.997506168187,4594.745602971839,4321.679907264077,4446.5826208713825,5172.294141601977,4551.834104706998,4579.22173192161,4358.139394204715,4473.365465072296,4707.6666042503775,4358.144585802888,4157.210535209281,4411.426530460422,3773.336359345818,4415.272893930743,4534.305131556314,3980.014517815765,3866.5917025152175
339,4500.241309926605,4562.328815862678,4555.327487643501,4399.240714310168,4589.98881111382,4316.923115406058,4441.8258290133645,5167.537349743958,4547.07731284898,4574.464940063592,4353.382602346697,4468.608673214277,4702.9098123923595,4353.38779394487,4152.453743351263,4406.669738602404,3768.5795674878,4410.516102072724,4529.548339698296,3975.2577259577465,3861.8349106571995
340,4495.541023341412,4557.628529277486,4550.627201058308,4394.540427724975,4585.288524528627,4312.222828820865,4437.125542428171,5162.837063158765,4542.377026263787,4569.764653478399,4348.6823157615045,4463.908386629084,4698.209525807166,4348.687507359677,4147.7534567660705,4401.969452017212,3763.8792809026068,4405.815815487531,4524.848053113103,3970.5574393725537,3857.1346240720063
341,4490.898634825401,4552.986140761474,4545.984812542296,4389.898039208963,4580.646136012615,4307.580440304853,4432.48315391216,5158.194674642753,4537.734637747776,4565.122264962387,4344.039927245492,4459.265998113073,4693.567137291155,4344.045118843666,4143.111068250059,4397.3270635011995,3759.236892386595,4401.17342697152,4520.2056645970915,3965.915050856542,3852.4922355559947
342,4486.315520018478,4548.403025954551,4541.401697735374,4385.3149244020415,4576.063021205693,4302.997325497931,4427.900039105237,5153.61155983583,4533.151522940852,4560.539150155464,4339.45681243857,4454.68288330615,4688.984022484232,4339.462004036743,4138.527953443136,4392.743948694277,3754.6537775796724,4396.590312164597,4515.622549790169,3961.331936049619,3847.909120749072
343,4481.793036996473,4543.880542932547,4536.879214713369,4380.7924413800365,4571.540538183687,4298.474842475926,4423.377556083231,5149.089076813825,4528.629039918847,4556.016667133459,4334.934329416565,4450.160400284145,4684.461539462227,4334.939521014738,4134.005470421131,4388.221465672272,3750.1312945576674,4392.067829142592,4511.100066768164,3956.8094530276144,3843.386637727067
344,4477.332525868708,4539.420031804782,4532.418703585604,4376.331930252271,4567.080027055923,4294.014331348162,4418.917044955468,5144.628565686062,4524.168528791082,4551.556156005695,4330.4738182887995,4445.69988915638,4680.001028334462,4330.4790098869735,4129.544959293366,4383.760954544508,3745.6707834299036,4387.607318014828,4506.639555640399,3952.34894189985,3838.9261265993027
345,4472.935308380898,4535.022814316972,4528.021486097794,4371.934712764461,4562.682809568113,4289.617113860351,4414.519827467658,5140.231348198251,4519.771311303273,4547.158938517884,4326.07660080099,4441.30267166857,4675.603810846653,4326.0817923991635,4125.1477418055565,4379.363737056698,3741.273565942093,4383.210100527017,4502.24233815259,3947.9517244120393,3834.5289091114923
346,4468.602687523482,4530.690193459556,4523.688865240378,4367.602091907045,4558.350188710697,4285.284493002935,4410.1872066102405,5135.898727340835,4515.438690445857,4542.826317660469,4321.743979943574,4436.970050811154,4671.271189989236,4321.749171541746,4120.81512094814,4375.031116199281,3736.940945084677,4378.877479669601,4497.909717295172,3943.6191035546235,3830.196288254076
347,4464.335947145527,4526.423453081599,4519.422124862422,4363.335351529088,4554.083448332741,4281.017752624979,4405.9204662322845,5131.631986962878,4511.171950067901,4538.559577282513,4317.477239565617,4432.703310433199,4667.0044496112805,4317.482431163791,4116.548380570184,4370.764375821324,3732.674204706721,4374.610739291645,4493.642976917216,3939.3523631766675,3825.92954787612
348,4460.136351574289,4522.223857510363,4515.222529291184,4359.135755957852,4549.8838527615035,4276.818157053742,4401.720870661048,5127.432391391641,4506.972354496665,4534.359981711275,4313.277643994381,4428.503714861961,4662.804854040043,4313.282835592554,4112.348784998948,4366.564780250088,3728.4746091354837,4370.411143720408,4489.44338134598,3935.1527676054307,3821.729952304883
349,4456.005145240573,4518.092651176647,4511.091322957469,4355.004549624136,4545.752646427788,4272.686950720026,4397.589664327332,5123.301185057926,4502.841148162948,4530.22877537756,4309.1464376606655,4424.372508528245,4658.673647706327,4309.151629258838,4108.2175786652315,4362.433573916373,3724.343402801768,4366.279937386692,4485.312175012264,3931.0215612717147,3817.5987459711673
350,4451.943552309973,4514.031058246046,4507.0297300268685,4350.942956693536,4541.691053497188,4268.625357789426,4393.528071396732,5119.2395921273255,4498.779555232348,4526.167182446959,4305.084844730064,4420.310915597645,4654.612054775727,4305.090036328238,4104.155985734631,4358.371980985772,3720.2818098711673,4362.2183444560915,4481.250582081664,3926.959968341114,3813.537153040567
351,4447.952776320131,4510.040282256205,4503.038954037027,4346.952180703694,4537.700277507346,4264.634581799584,4389.53729540689,5115.248816137483,4494.788779242506,4522.176406457118,4301.094068740223,4416.320139607803,4650.621278785885,4301.099260338396,4100.1652097447895,4354.38120499593,3716.291033881326,4358.227568466249,4477.259806091822,3922.9691923512723,3809.546377050725
352,4444.0339998241,4506.121505760174,4499.120177540995,4343.033404207663,4533.7815010113145,4260.715805303553,4385.618518910859,5111.3300396414525,4490.870002746476,4518.257629961086,4297.175292244192,4412.401363111771,4646.702502289854,4297.180483842365,4096.246433248759,4350.462428499899,3712.3722573852947,4354.308791970218,4473.341029595791,3919.050415855241,3805.6276005546943
353,4440.188384039931,4502.275889976005,4495.274561756827,4339.187788423495,4529.935885227146,4256.870189519384,4381.77290312669,5107.484423857284,4487.0243869623055,4514.412014176917,4293.329676460023,4408.555747327603,4642.856886505685,4293.334868058196,4092.4008174645887,4346.616812715731,3708.5266416011254,4350.46317618605,4469.495413811622,3915.2048000710724,3801.781984770525
354,4436.4170685065765,4498.504574442649,4491.503246223471,4335.416472890139,4526.16456969379,4253.098873986029,4378.001587593334,5103.713108323927,4483.2530714289505,4510.640698643562,4289.558360926667,4404.784431794248,4639.085570972329,4289.56355252484,4088.6295019312333,4342.845497182374,3704.75532606777,4346.691860652694,4465.724098278266,3911.4334845377166,3798.0106692371696
355,4432.721170746219,4494.808676682292,4487.807348463114,4331.7205751297815,4522.468671933433,4249.402976225671,4374.305689832977,5100.01721056357,4479.557173668593,4506.944800883205,4285.86246316631,4401.088534033891,4635.389673211972,4285.867654764483,4084.933604170876,4339.149599422017,3701.059428307413,4342.995962892337,4462.028200517909,3907.7375867773594,3794.3147714768124
356,4429.10178593313,4491.189291869203,4484.187963650025,4328.101190316693,4518.849287120343,4245.783591412583,4370.686305019888,5096.397825750481,4475.937788855505,4503.325416070115,4282.243078353221,4397.469149220801,4631.770288398884,4282.248269951395,4081.314219357788,4335.530214608928,3697.440043494324,4339.376578079248,4458.408815704821,3904.1182019642706,3790.6953866637236
357,4425.559986569142,4487.647492505215,4480.646164286038,4324.559390952705,4515.307487756356,4242.241792048595,4367.1445056559,5092.856026386494,4472.395989491516,4499.783616706128,4278.701278989233,4393.927349856814,4628.228489034896,4278.706470587406,4077.7724199937993,4331.98841524494,3693.898244130336,4335.834778715261,4454.867016340832,3900.576402600283,3787.1535872997356
358,4422.096822165845,4484.184328101917,4477.18299988274,4321.096226549407,4511.844323353059,4238.778627645297,4363.681341252603,5089.392861983197,4468.932825088219,4496.320452302831,4275.238114585936,4390.464185453517,4624.765324631598,4275.243306184109,4074.309255590502,4328.525250841642,3690.4350797270386,4332.371614311964,4451.4038519375345,3897.113238196985,3783.690422896438
359,4418.713318933591,4480.800824869664,4473.799496650487,4317.712723317154,4508.460820120806,4235.395124413044,4360.29783802035,5086.009358750944,4465.549321855966,4492.936949070577,4271.854611353682,4387.080682221263,4621.381821399345,4271.859802951856,4070.925752358249,4325.14174760939,3687.0515764947854,4328.98811107971,4448.020348705282,3893.729734964732,3780.306919664185
360,4415.410479477414,4477.497985413486,4470.496657194309,4314.409883860976,4505.157980664628,4232.092284956866,4356.994998564172,5082.706519294766,4462.246482399788,4489.6341096144,4268.551771897504,4383.777842765086,4618.0789819431675,4268.556963495678,4067.622912902071,4321.838908153211,3683.7487370386075,4325.685271623532,4444.717509249104,3890.4268955085545,3777.004080208007
361,4412.189282499922,4474.2767884359955,4467.275460216817,4311.1886868834845,4501.936783687136,4228.871087979374,4353.77380158668,5079.485322317274,4459.025285422297,4486.412912636908,4265.3305749200135,4380.556645787594,4614.857784965675,4265.335766518187,4064.4017159245795,4318.617711175721,3680.5275400611163,4322.464074646041,4441.496312271612,3887.205698531063,3773.7828832305154
362,4409.0506825113,4471.138188447373,4464.1368602281955,4308.050086894863,4498.798183698514,4225.732487990753,4350.635201598058,5076.346722328652,4455.886685433675,4483.274312648286,4262.191974931391,4377.418045798971,4611.719184977054,4262.197166529565,4061.263115935958,4315.479111187098,3677.3889400724943,4319.325474657418,4438.357712282991,3884.067098542441,3770.644283241894
363,4405.995609546462,4468.083115482535,4461.081787263358,4304.995013930025,4495.743110733676,4222.677415025915,4347.580128633221,5073.291649363815,4452.831612468836,4480.219239683448,4259.1369019665535,4374.362972834134,4608.664112012216,4259.142093564727,4058.2080429711195,4312.424038222261,3674.3338671076563,4316.270401692581,4435.302639318153,3881.0120255776033,3767.589210277056
364,4403.024968889459,4465.112474825533,4458.111146606355,4302.024373273022,4492.772470076674,4219.706774368912,4344.609487976219,5070.321008706812,4449.860971811835,4477.248599026447,4256.166261309551,4371.392332177133,4605.693471355214,4256.171452907724,4055.237402314118,4309.4533975652585,3671.363226450654,4313.299761035579,4432.3319986611505,3878.041384920601,3764.6185696200537
365,4400.139640805232,4462.227146741306,4455.225818522128,4299.1390451887955,4489.887141992446,4216.821446284685,4341.724159891991,5067.435680622585,4446.975643727607,4474.363270942218,4253.280933225324,4368.507004092904,4602.808143270987,4253.286124823497,4052.3520742298897,4306.568069481031,3668.477898366427,4310.414432951351,4429.446670576923,3875.1560568363734,3761.733241535826
366,,,,,,,,,,,,,,,,,3665.6787378399563,,,3872.3568963099037,3758.9340810093563
