Cluster,Comunidad,Municipio_std,HH,distance_km,nearest_line_type,annual_extension_EUR_HH,annual_standalone_EUR_HH,dispersed,breakeven_distance_km,dispersed_breakeven_independant,km_arete_parent_glouton
C4,LAS AMALIAS,Ingavi,18.232302249883965,33.11107458799566,Sist. Ais.,1921.58,1278.23,False,21.924,True,2.034284973122851
C4,SAN JUAN DE NUEVO MUNDO,Ingavi,39.87596993864269,34.81515532963927,Sist. Ais.,932.88,1278.23,False,47.95,False,7.608792510549498
C4,INGAVI,Ingavi,114.38180817929933,35.29050929751297,Sist. Ais.,340.96,1278.23,False,137.54,False,29.340902074705834
C4,SAN LUIS,Ingavi,31.720204738683226,35.675659028318584,Sist. Ais.,1196.69,1278.23,False,38.143,False,10.321310222324362
C4,DERREPENTE,Ingavi,54.696906749651895,40.03552137302023,Sist. Ais.,784.91,1278.23,False,65.771,False,12.297038362208175
C4,GENESIS UNIDO,Ingavi,15.150567382131108,45.83894673035316,Sist. Ais.,3189.7,1278.23,False,18.218,True,11.55009567921468
C4,CONFLICTO,Ingavi,46.87077212081433,45.91443893685295,Sist. Ais.,1044.56,1278.23,False,56.361,False,12.932114296223348
C4,PUERTO SUCRE,Ingavi,53.77953865077491,50.67912227590329,Sist. Ais.,1005.5,1278.23,False,64.668,False,17.784199594551954
C4,SANTA CLAUDIA,Ingavi,14.734901158798145,53.19094624377257,Sist. Ais.,3802.32,1278.23,True,17.718,True,
C4,11 DE OCTUBRE,Ingavi,6.493100306627617,60.01542798846869,Sist. Ais.,9708.48,1278.23,True,7.808,True,
C4,JERUSALEN,Ingavi,32.46550153313809,64.47060732879345,Sist. Ais.,2099.56,1278.23,False,39.039,True,25.546316542594653
C4,TAJIBO,Ingavi,25.972401226510474,79.0251395586302,Sist. Ais.,3207.63,1278.23,False,31.231,True,30.67190738670643
C4,PUERTO CONSUELO II,Nueva_Esperanza,25.121249618779682,1.0694581196950332,Sist. Ais.,62.11,1273.74,False,30.1,False,1.0694581196950332
C4,PUERTO CONSUELO I,Nueva_Esperanza,64.15939703336548,6.895524624497626,Sist. Ais.,130.16,1273.74,False,76.874,False,6.895524624497626
C4,ASERRADERO LOS INDIOS,Nueva_Esperanza,30.655316312642753,11.220701437124731,Sist. Ais.,401.25,1273.74,False,36.731,False,6.935678229979755
C4,LA GRAN CRUZ,Nueva_Esperanza,85.8018505630529,27.552375529300367,Sist. Ais.,354.16,1273.74,False,102.806,False,18.98703452830194
C4,NUEVA UNION,Nueva_Esperanza,78.45941988730146,37.26559495908736,Sist. Ais.,515.47,1273.74,False,94.008,False,21.359387214486468
C4,16 DE MAYO,Nueva_Esperanza,20.76551522579271,37.47540853135139,Sist. Ais.,1909.65,1273.74,False,24.881,True,0.37988030855450616
C4,EL TIGRE,Nueva_Esperanza,45.25673316356012,37.76473699365205,Sist. Ais.,892.38,1273.74,False,54.226,False,6.527437217374304
C4,ARCA DE ISRAEL,Nueva_Esperanza,134.45564875455682,42.28726714761592,Sist. Ais.,347.23,1273.74,False,161.102,False,14.828068447057722
C4,LA LOMA,Nueva_Esperanza,10.218438770880915,45.825687364088736,Sist. Ais.,4719.47,1273.74,False,12.244,True,8.583642258316504
C4,NUEVA ESPERANZA,Nueva_Esperanza,28.51831464672349,59.26064102624858,Sist. Ais.,2196.19,1273.74,False,34.17,True,21.7614235852797
C4,PORVENIR,Porvenir,84.22802722322116,0.0046819770650741,Sist. Ais.,17.53,1270.59,False,100.668,False,0.0046819770650741
C4,COLORADO,Porvenir,32.70084228843025,0.004831432095126,Sist. Ais.,17.63,1270.59,False,39.083,False,0.004831432095126
C4,5 DE AGOSTO,Porvenir,44.26169467823946,0.0077109414282825,Sist. Ais.,17.66,1270.59,False,52.901,False,0.0077109414282825
C4,NUEVA ESPERANZA,Porvenir,12.767226579497134,0.0082296909311171,Sist. Ais.,18.15,1270.59,False,15.259,False,0.0082296909311171
C4,COCAMITA,Porvenir,21.514037685063798,0.0085908420853552,Sist. Ais.,17.89,1270.59,False,25.713,False,0.0085908420853552
C4,CACHUELITA BAJO,Porvenir,7.139144011012028,0.0463689895224187,Sist. Ais.,24.28,1270.59,False,8.533,False,0.0463689895224187
C4,VILLA ROJAS,Porvenir,37.137420963983296,0.0589106228955742,Sist. Ais.,19.14,1270.59,False,44.386,False,0.0589106228955742
C4,SANTA FE,Porvenir,25.603813692598035,0.0824284034065172,Sist. Ais.,20.85,1270.59,False,30.601,False,0.0824284034065172
C4,TRINCHERA,Porvenir,36.817863414388434,0.1183673599489279,Sist. Ais.,20.85,1270.59,False,44.004,False,0.1183673599489279
C4,AGUA RICA,Porvenir,34.41998533176846,0.1392873902271401,Sist. Ais.,21.72,1270.59,False,41.138,False,0.1392873902271401
C4,SAN JORGE,Porvenir,11.977015591431794,0.2313058860608959,Sist. Ais.,37.72,1270.59,False,14.315,False,0.2313058860608959
C4,SAN LUIS,Porvenir,17.77953642649702,0.2755196574563058,Sist. Ais.,33.72,1270.59,False,21.25,False,0.2755196574563058
C4,GRAN CHACO,Porvenir,8.580844919935185,0.5136614929567195,Sist. Ais.,80.24,1270.59,False,10.256,False,0.5136614929567195
C4,CACHUELITA ALTA,Porvenir,23.676589048448534,0.5552530182764865,Sist. Ais.,42.06,1270.59,False,28.298,False,0.5552530182764865
C4,TRES BARRACAS,Porvenir,9.024253239981714,1.3908996864534304,Sist. Ais.,179.08,1270.59,False,10.786,False,1.3908996864534304
C4,EL CEDRO,Porvenir,6.93106241020074,2.8263488046884984,Sist. Ais.,445.02,1270.59,False,8.284,False,2.8263488046884984
C4,VILLA MARIETA,Porvenir,9.883824761650818,5.120034132195242,Sist. Ais.,560.61,1270.59,False,11.813,False,5.120034132195242
C4,SAN JOSE,Porvenir,7.929354999077369,6.7228078990545015,Sist. Ais.,906.41,1270.59,False,9.477,False,2.7706721890532955
C4,NUEVA VIDA,Porvenir,7.20850454461579,6.859128780982459,Sist. Ais.,1015.13,1270.59,False,8.615,False,6.01023932722155
C4,SAN LUIS,Porvenir,16.77916997247896,8.258669929802721,Sist. Ais.,533.53,1270.59,False,20.054,False,8.258669929802721
C4,BUENA VISTA,Porvenir,20.349778910555692,10.001721712746782,Sist. Ais.,532.79,1270.59,False,24.322,False,4.758556981770981
C4,CAMPO ANA,Porvenir,28.583821162472063,10.53261617311902,Sist. Ais.,403.82,1270.59,False,34.163,False,10.53261617311902
C4,CASTAÑERA,Porvenir,26.2825487318798,10.949226412871568,Sist. Ais.,454.27,1270.59,False,31.412,False,4.787274911341492
C4,AVAROA,Puerto_Rico,11.60146271184229,0.0044324401661622,Sist. Ais.,17.88,1277.09,False,13.938,False,0.0044324401661622
C4,LOS ANGELES,Puerto_Rico,12.750119950462043,0.0093418816422981,Sist. Ais.,18.24,1277.09,False,15.318,False,0.0093418816422981
C4,CAMPEONES,Puerto_Rico,32.840181797308816,0.0314298893532684,Sist. Ais.,18.48,1277.09,False,39.454,False,0.0314298893532684
C4,MOTACUZAL,Puerto_Rico,12.89945277201745,0.0379617714620112,Sist. Ais.,20.56,1277.09,False,15.497,False,0.0379617714620112
C4,JERICO,Puerto_Rico,15.346100070812358,0.0949263601518412,Sist. Ais.,23.96,1277.09,False,18.437,False,0.0949263601518412
C4,ARROYO SECO,Puerto_Rico,10.63658079068858,0.1129215932644143,Sist. Ais.,28.61,1277.09,False,12.779,False,0.1129215932644143
C4,BATRAJA,Puerto_Rico,53.596459922198484,0.1716240168182745,Sist. Ais.,20.83,1277.09,False,64.39,False,0.1716240168182745
C4,SAN ANTONIO EL MATI,Puerto_Rico,28.46377065620649,0.1860837627246362,Sist. Ais.,24.33,1277.09,False,34.196,False,0.1860837627246362
C4,NUEVA JERUSALEN,Puerto_Rico,16.810644200498245,0.190839829833467,Sist. Ais.,29.38,1277.09,False,20.196,False,0.190839829833467
C4,CONQUISTA,Puerto_Rico,14.0481100106372,0.1999035150449466,Sist. Ais.,32.39,1277.09,False,16.877,False,0.1999035150449466
C4,PUERTO RICO,Puerto_Rico,237.57720227456565,0.2459652497398414,Sist. Ais.,18.56,1277.09,False,285.421,False,0.2459652497398414
C4,MANDARINO,Puerto_Rico,6.208505905720297,1.6873098074688837,Sist. Ais.,302.42,1277.09,False,7.459,False,1.6873098074688837
C4,PUERTO MADRE DE DIOS,Puerto_Rico,7.357163144340049,1.7925680531770327,Sist. Ais.,272.93,1277.09,False,8.839,False,1.7925680531770327
C4,EL PIÑAL,Puerto_Rico,1.797652268707331,3.75906285067682,Sist. Ais.,2209.94,1277.09,True,2.16,True,
C4,LA ESPERANZA,Puerto_Rico,3.262196398393214,4.929719204518715,Sist. Ais.,1601.89,1277.09,True,3.919,True,
C4,IRAK,Puerto_Rico,26.96478403060997,5.2444938173004845,Sist. Ais.,221.4,1277.09,False,32.395,False,5.2444938173004845
C4,NACEBECITO,Puerto_Rico,18.625517717160893,5.671297227341397,Sist. Ais.,336.73,1277.09,False,22.376,False,5.671297227341397
C4,MAPIMEJE,Puerto_Rico,1.6310981991966067,6.801773390069309,Sist. Ais.,4389.68,1277.09,True,1.96,True,
C4,FLORIDA,Puerto_Rico,16.477536061476794,7.089287716987203,Sist. Ais.,468.57,1277.09,False,19.796,False,7.059662239046687
C4,JAPA,Puerto_Rico,1.797652268707331,7.854426447060819,Sist. Ais.,4598.54,1277.09,True,2.16,True,
C4,SACRIFICIO,Puerto_Rico,7.506495965895454,8.692444535543416,Sist. Ais.,1231.6,1277.09,False,9.018,False,3.579298014830886
C4,TRINIDACITO,Puerto_Rico,2.44664729879491,11.8974145302609,Sist. Ais.,5115.94,1277.09,True,2.939,True,
C4,DESLINDE,Puerto_Rico,11.934570850863738,12.92617609916942,Sist. Ais.,1153.06,1277.09,False,14.338,False,6.088954995155534
C4,PENINSULA,Puerto_Rico,3.595304537414662,15.356149484344698,Sist. Ais.,4495.69,1277.09,True,4.319,True,
C4,BOLIVAR,Puerto_Rico,5.726064945143443,15.369503247042154,Sist. Ais.,2831.72,1277.09,True,6.879,True,
C4,FLORENCIA,Puerto_Rico,0.8155490995983034,15.613692533985269,Sist. Ais.,20090.54,1277.09,True,0.98,True,
C4,SANTA ANA DEL TATU,Puerto_Rico,15.380542566722996,16.56173049196124,Sist. Ais.,1146.47,1277.09,False,18.478,False,12.99056948226573
C4,SAN JUAN,Puerto_Rico,7.190609074829326,16.90392884109661,Sist. Ais.,2482.27,1277.09,False,8.639,True,3.8501212487917083
C4,CASCABELES,Puerto_Rico,6.041951836209573,17.89080560800216,Sist. Ais.,3122.11,1277.09,False,7.259,True,2.0961138843370763
C4,LITORAL,Puerto_Rico,9.637256373624234,18.30380638214324,Sist. Ais.,2008.82,1277.09,True,11.578,True,
C4,BRUNO RACUA,Puerto_Rico,12.566344632995998,18.47768406389292,Sist. Ais.,1559.16,1277.09,False,15.097,True,6.75584380404508
C4,BUENA VENTURA,Puerto_Rico,4.077745497991517,19.16541512812625,Sist. Ais.,4945.31,1277.09,True,4.899,True,
C4,KIOSCO,Puerto_Rico,6.857500935807876,22.132505236829488,Sist. Ais.,3401.42,1277.09,True,8.238,True,
C4,COCAL,Puerto_Rico,22.220822254575555,23.58876331093029,Sist. Ais.,1130.5,1277.09,False,26.696,False,7.5258921825492155
C4,SANTA MARIA,Puerto_Rico,9.47070230411351,23.59916707913372,Sist. Ais.,2630.07,1277.09,False,11.378,True,8.16380274018204
C4,CANAN AGUADA,Puerto_Rico,10.935246433799394,24.566098522027737,Sist. Ais.,2372.88,1277.09,False,13.137,True,9.452762833067009
C4,PUERTO CARDENAS,Puerto_Rico,1.6310981991966067,26.344396375970756,Sist. Ais.,16951.74,1277.09,True,1.96,True,
C4,PROVIDENCIA,Puerto_Rico,1.797652268707331,26.65777433137254,Sist. Ais.,15565.54,1277.09,False,2.16,True,1.657282911464352
C4,INDEPENDENCIA,Puerto_Rico,10.619359542733264,27.839585351256023,Sist. Ais.,2766.14,1277.09,False,12.758,True,3.305061669526351
C4,MANCHESTER,Puerto_Rico,15.679208209833806,30.60584332179751,Sist. Ais.,2064.1,1277.09,False,18.837,True,0.3942448682746256
C4,EL CARMEN,Puerto_Rico,52.694804582823586,30.673152422278772,Sist. Ais.,627.78,1277.09,False,63.307,False,23.636941637792955
C4,NUEVA VIDA,Puerto_Rico,8.155490995983033,31.49935538994808,Sist. Ais.,4067.05,1277.09,False,9.798,True,7.190155985752843
C4,HIROSHIMA,Puerto_Rico,14.36399690170333,33.34145902343985,Sist. Ais.,2451.18,1277.09,False,17.257,True,8.729976816801626
C4,PUERTO AMERICA,Puerto_Rico,5.708843697188124,34.71251597812044,Sist. Ais.,6392.71,1277.09,False,6.858,True,2.528198717107676
C4,VICTORIA,Puerto_Rico,2.779755437816359,35.91352420318777,Sist. Ais.,13563.43,1277.09,True,3.34,True,
C4,ALIANZA,Puerto_Rico,11.91734960290842,36.66095048120904,Sist. Ais.,3242.86,1277.09,False,14.317,True,9.275008676116874
C4,CAMACHO,Puerto_Rico,2.779755437816359,39.26206127814715,Sist. Ais.,14826.44,1277.09,True,3.34,True,
C4,LAS ARENAS,Puerto_Rico,4.57740770652369,39.80558742614102,Sist. Ais.,9135.12,1277.09,True,5.499,True,
C4,NARANJAL,San_Lorenzo,4.676875930844555,0.0039301835402918,Sist. Ais.,18.36,1278.98,False,5.627,False,0.0039301835402918
C4,VISTA ALEGRE,San_Lorenzo,10.894441982452621,0.0330269155867351,Sist. Ais.,20.65,1278.98,False,13.108,False,0.0330269155867351
C4,BLANCA FLOR,San_Lorenzo,19.784508565971862,0.0348239138550811,Sist. Ais.,19.32,1278.98,False,23.804,False,0.0348239138550811
C4,GENECHIQUIA,San_Lorenzo,55.49933665943878,0.0843215109303369,Sist. Ais.,19.07,1278.98,False,66.776,False,0.0843215109303369
C4,SANTA ELENA,San_Lorenzo,42.39607942324486,0.0871459656702531,Sist. Ais.,19.63,1278.98,False,51.01,False,0.0871459656702531
C4,LORETO,San_Lorenzo,11.921568729628296,0.1259878652667654,Sist. Ais.,28.55,1278.98,False,14.344,False,0.1259878652667654
C4,NUEVA ESPERANZA,San_Lorenzo,2.517938772521218,0.1613170365608272,Sist. Ais.,84.65,1278.98,False,3.03,False,0.1613170365608272
C4,NUEVO HORIZONTE,San_Lorenzo,9.558191716497035,0.196574676704216,Sist. Ais.,39.04,1278.98,False,11.5,False,0.196574676704216
C4,PALESTINA,San_Lorenzo,12.076130489018253,0.1998269599319047,Sist. Ais.,34.82,1278.98,False,14.53,False,0.1998269599319047
C4,LOS REYES,San_Lorenzo,16.23944304627497,0.2861686635769537,Sist. Ais.,35.95,1278.98,False,19.539,False,0.2861686635769537
C4,SAN MARTIN,San_Lorenzo,20.452633698949658,0.8351533740726772,Sist. Ais.,60.29,1278.98,False,24.608,False,0.7675600161206865
C4,REMANSO,San_Lorenzo,13.925944128561676,0.9040819464872724,Sist. Ais.,85.54,1278.98,False,16.755,False,0.9040819464872724
C4,NAVIDAD,San_Lorenzo,17.730255071620515,1.1576420617696976,Sist. Ais.,85.93,1278.98,False,21.333,False,1.1576420617696976
C4,SAMARIA,San_Lorenzo,23.075256135442864,1.4373880366144585,Sist. Ais.,82.79,1278.98,False,27.764,False,1.4373880366144585
C4,SANTA MARIA,San_Lorenzo,10.894441982452621,1.5060804842509012,Sist. Ais.,162.42,1278.98,False,13.108,False,1.5060804842509012
C4,GALILEA,San_Lorenzo,7.553816317563654,1.6591496641340502,Sist. Ais.,247.77,1278.98,False,9.089,False,1.6591496641340502
C4,NANAGUA,San_Lorenzo,9.044628342909197,1.7213765092462208,Sist. Ais.,217.02,1278.98,False,10.882,False,0.8965518840665904
C4,VIÑA DEL RIO,San_Lorenzo,7.040252943975816,3.085192357942196,Sist. Ais.,476.94,1278.98,False,8.471,False,3.085192357942196
C4,COPACABANA,San_Lorenzo,7.040252943975816,5.585728829558041,Sist. Ais.,849.33,1278.98,False,8.471,False,3.4619061404149893
C4,PUERTO COPACABANA,San_Lorenzo,46.968271690117426,6.999531552815245,Sist. Ais.,173.73,1278.98,False,56.511,False,6.999531552815245
C4,SANTA ANITA,San_Lorenzo,0.6681251329777935,7.572366479542287,Sist. Ais.,11900.63,1278.98,True,0.804,True,
C4,EXALTACION,San_Lorenzo,19.734630470553896,9.028990587682555,Sist. Ais.,497.17,1278.98,False,23.744,False,9.028990587682555
C4,VENECIA,San_Lorenzo,11.871690634210328,11.14820455278636,Sist. Ais.,1002.05,1278.98,False,14.284,False,9.521471764190016
C4,TRIGALITO,San_Lorenzo,6.217566051608067,11.331689132738669,Sist. Ais.,1928.35,1278.98,True,7.481,True,
C4,SAN SALVADOR,San_Lorenzo,3.854189038476805,11.687829886739417,Sist. Ais.,3196.98,1278.98,False,4.637,True,4.205643163178334
C4,LITUANIA,San_Lorenzo,10.226316849474829,12.005013459436716,Sist. Ais.,1248.31,1278.98,False,12.304,False,5.449611965129911
C4,BRIGIDA,San_Lorenzo,7.862939836343566,12.046605765822646,Sist. Ais.,1623.82,1278.98,False,9.461,True,7.656751798551249
C4,IBERIA,San_Lorenzo,12.58969386260609,12.699099270374104,Sist. Ais.,1075.06,1278.98,False,15.148,False,5.323767255340154
C4,SINAI,San_Lorenzo,26.10675828155192,14.38846103491433,Sist. Ais.,595.33,1278.98,False,31.411,False,10.511026629804357
C4,TRINIDACITO,San_Lorenzo,60.28089625425532,14.793132494058684,Sist. Ais.,274.77,1278.98,False,72.529,False,14.793132494058684
C4,SAN LORENZO,San_Lorenzo,19.58006871116394,18.68776994112393,Sist. Ais.,1018.17,1278.98,False,23.558,False,13.18800854076024
C4,BITUMBO,San_Lorenzo,36.791832936060565,37.0518340880978,Sist. Ais.,1073.36,1278.98,False,44.267,False,10.726432036395364
C4,SAN JORGE,San_Lorenzo,16.23944304627497,39.25229278993184,Sist. Ais.,2551.74,1278.98,False,19.539,True,4.185387024651541
C4,CHARAL,San_Lorenzo,53.494961260505406,42.7941654182114,Sist. Ais.,856.22,1278.98,False,64.364,False,8.025185382360013
C4,FORTALEZA,San_Lorenzo,55.70870398738276,52.54692285554989,Sist. Ais.,1006.44,1278.98,False,67.028,False,5.157151534850657
C4,ROSARIO,San_Lorenzo,8.685626728711316,62.816349798346025,Sist. Ais.,7600.28,1278.98,True,10.45,True,
C4,SAN ANTONIO,San_Lorenzo,2.672500531911174,75.98233296960338,Sist. Ais.,29826.85,1278.98,True,3.216,True,
C4,VALPARAISO,San_Pedro,73.7332633521809,6.255156399287372,Sist. Ais.,106.42,1273.77,False,88.348,False,6.255156399287372
C4,TRES ISLAS,San_Pedro,35.95198838729906,6.836868798793387,Sist. Ais.,216.86,1273.77,False,43.078,False,6.836868798793387
C4,SANTA ROSA,San_Pedro,37.89703260820431,11.32462097479034,Sist. Ais.,330.79,1273.77,False,45.409,False,7.577146074768594
C4,BARRACON,San_Pedro,46.11554764622031,11.50937083923596,Sist. Ais.,279.15,1273.77,False,55.256,False,6.540998308102295
C4,MANGALITO,San_Pedro,52.195470156687556,15.516644150915504,Sist. Ais.,329.16,1273.77,False,62.541,False,4.239143942670882
C4,EL CARMEN,San_Pedro,61.68917597456889,16.595941793893523,Sist. Ais.,299.54,1273.77,False,73.917,False,8.362229841484018
C4,MARAVILLA,San_Pedro,35.52692479401061,16.931666501810643,Sist. Ais.,517.16,1273.77,False,42.569,False,16.81063772777734
C4,TRES ESTRELLAS,San_Pedro,53.12338800658548,17.21477267047513,Sist. Ais.,357.24,1273.77,False,63.653,False,11.133182678385367
C4,LOMA VELARDE,San_Pedro,59.49934190591215,18.775713465843,Sist. Ais.,348.33,1273.77,False,71.293,False,5.64243478968358
C4,PALLAR,San_Pedro,58.5979731782273,18.98476586537306,Sist. Ais.,357.16,1273.77,False,70.213,False,4.768466143008041
C4,SANTA ANA,San_Pedro,43.86119747534909,21.262776714833063,Sist. Ais.,525.75,1273.77,False,52.555,False,6.809017407595119
C4,NUEVA ESPERANZA,San_Pedro,2.859687509696648,21.641627168006004,Sist. Ais.,7952.15,1273.77,False,3.427,True,1.7425933801064193
C4,FORTALEZA,San_Pedro,55.1196737685987,23.15280366175136,Sist. Ais.,457.88,1273.77,False,66.045,False,9.916218656083501
C4,FLOR ESPERANZA,San_Pedro,9.248915970129865,23.36013423239496,Sist. Ais.,2665.62,1273.77,False,11.082,True,6.767407798791975
C4,12 DE MARZO,San_Pedro,49.825362342493854,26.839421043382245,Sist. Ais.,582.26,1273.77,False,59.702,False,6.62451036814373
C4,CAYUSAL,San_Pedro,55.78952720963863,27.800560881653688,Sist. Ais.,539.94,1273.77,False,66.848,False,4.440474475382489
C4,LA PAZ,San_Pedro,32.79626948874297,33.60697556825164,Sist. Ais.,1091.87,1273.77,False,39.297,False,2.110576990142024
C4,NACEBE,Santa_Rosa_Pando,3.267824627427939,0.0007449728860776,Sist. Ais.,17.71,1276.81,False,3.925,False,0.0007449728860776
C4,LAS ABEJAS II,Santa_Rosa_Pando,21.551982580233915,0.0013612602813844,Sist. Ais.,17.54,1276.81,False,25.886,False,0.0013612602813844
C4,SANTA ROSA,Santa_Rosa_Pando,70.56935199165301,0.004933790002301,Sist. Ais.,17.55,1276.81,False,84.762,False,0.004933790002301
C4,BERNARDINO RACUA,Santa_Rosa_Pando,33.77521268289346,0.0076842236168288,Sist. Ais.,17.71,1276.81,False,40.568,False,0.0076842236168288
C4,SIMON BOLIVAR,Santa_Rosa_Pando,12.472128104221392,0.0124449220822759,Sist. Ais.,18.52,1276.81,False,14.98,False,0.0124449220822759
C4,MONTERREY,Santa_Rosa_Pando,22.02670398494336,0.0140845673543956,Sist. Ais.,18.15,1276.81,False,26.457,False,0.0140845673543956
C4,DOS LAGOS,Santa_Rosa_Pando,17.684987547315615,0.0212293683786539,Sist. Ais.,18.73,1276.81,False,21.242,False,0.0212293683786539
C4,1RO DE MAYO,Santa_Rosa_Pando,12.223230102659539,0.0256207474030188,Sist. Ais.,19.67,1276.81,False,14.681,False,0.0256207474030188
C4,LAS ABEJAS,Santa_Rosa_Pando,8.356235069741235,0.0320908332633664,Sist. Ais.,21.5,1276.81,False,10.037,False,0.0320908332633664
C4,PUERTO MORALES AYMA,Santa_Rosa_Pando,62.13481711795937,0.0498893114288301,Sist. Ais.,18.32,1276.81,False,74.631,False,0.0498893114288301
C4,ALTO BAHIA II,Santa_Rosa_Pando,40.80865794087304,8.588287549878975,Sist. Ais.,238.13,1276.81,False,49.016,False,8.588287549878975
C4,COPACABANA,Santa_Rosa_Pando,13.320196511273606,12.105802343102898,Sist. Ais.,970.36,1276.81,False,15.999,False,11.269563037139953
C4,VILLA DEL CARMEN,Santa_Rosa_Pando,12.946849508930832,13.891007665179725,Sist. Ais.,1142.41,1276.81,False,15.551,False,8.400079838800577
C4,16 DE JULIO,Santa_Rosa_Pando,0.8480684070522161,15.440936984884116,Sist. Ais.,19107.25,1276.81,True,1.019,True,
C4,PALESTINA,Santa_Rosa_Pando,33.65076368211253,30.809259456323662,Sist. Ais.,977.42,1276.81,False,40.418,False,19.98150622603274
C4,SANTA TEREZA,Santos_Mercado,35.13589702164416,0.0651474452271159,Sist. Ais.,19.42,1284.99,False,42.476,False,0.0651474452271159
C4,RESERVA,Santos_Mercado,81.60641454573236,0.0822600916696484,Sist. Ais.,18.53,1284.99,False,98.655,False,0.0822600916696484
C4,CHIRIPA,Santos_Mercado,47.014901329340006,8.553353758026091,Sist. Ais.,208.22,1284.99,False,56.837,False,8.553353758026091
C4,PUERTO SUCRE,Santos_Mercado,12.042816340857126,10.50421556578216,Sist. Ais.,932.0,1284.99,False,14.559,False,6.324312152926189
C4,CHIRIPA,Santos_Mercado,8.609538768614055,12.601261808838023,Sist. Ais.,1552.06,1284.99,False,10.408,True,7.691324865119994
C4,SAN JOSE,Santos_Mercado,4.2292035274257,16.500130216670104,Sist. Ais.,4108.07,1284.99,True,5.113,True,
C4,CAMPESINA PARAISO,Santos_Mercado,13.02268802238571,19.120409743382968,Sist. Ais.,1556.89,1284.99,False,15.743,True,8.665515941691579
C4,SAN MARTIN,Santos_Mercado,17.884005471832758,28.98239821255749,Sist. Ais.,1716.61,1284.99,False,21.62,True,18.77370855751125
C4,SAN MARTIN TACANA,Santos_Mercado,68.93148428285389,32.364773805296274,Sist. Ais.,509.76,1284.99,False,83.332,False,8.859571911502401
C4,LOS ALMENDROS,Santos_Mercado,34.453061822028324,33.731128491676856,Sist. Ais.,1043.98,1284.99,False,41.651,False,4.802057204640663
C4,VILLA VICTORIA,Santos_Mercado,111.26156051530677,36.02205711849203,Sist. Ais.,356.93,1284.99,False,134.505,False,36.02205711849203
C4,ALMENDROS II,Santos_Mercado,54.644568416425486,36.79960325170685,Sist. Ais.,723.56,1284.99,False,66.06,False,5.525850080374359
C4,MOLINO,Santos_Mercado,8.136009934141413,41.2375200614996,Sist. Ais.,5331.69,1284.99,True,9.836,True,
C4,TAMARINDO,Santos_Mercado,9.438278736379983,76.4740530447699,Sist. Ais.,8512.79,1284.99,True,11.41,True,
C4,7 DE ENERO,Santos_Mercado,10.740547538618555,77.13806046960046,Sist. Ais.,7547.57,1284.99,True,12.984,True,
C4,EL CARMEN,Sena,25.330553376508323,0.0198078552309911,Sist. Ais.,18.29,1283.46,False,30.586,False,0.0198078552309911
C4,MONTE SINAI,Sena,52.66150060421347,0.1474685179633489,Sist. Ais.,20.41,1283.46,False,63.587,False,0.1474685179633489
C4,EL SENA,Sena,490.6808783511276,0.1636181526982188,Sist. Ais.,17.82,1283.46,False,592.477,False,0.1636181526982188
C4,VILLA COTOCA,Sena,35.15146710658445,7.899156218765868,Sist. Ais.,253.09,1283.46,False,42.444,False,7.899156218765868
C4,SACRIFICIO,Sena,59.16497638715541,9.183013775093135,Sist. Ais.,180.21,1283.46,False,71.439,False,9.183013775093135
C4,EL TURI,Sena,19.098660882428334,11.125426186656917,Sist. Ais.,628.24,1283.46,False,23.061,False,6.726658201195099
C4,SANTA TRINIDAD,Sena,34.970411580676476,15.811258912170766,Sist. Ais.,491.52,1283.46,False,42.225,False,12.23635487447169
C4,BELEN,Sena,1.909866088242833,17.553552227483614,Sist. Ais.,9653.99,1283.46,True,2.306,True,
C4,CANADA,Sena,17.09826703123151,17.68048854900702,Sist. Ais.,1101.65,1283.46,False,20.645,False,14.77167460755299
C4,SANTA TERESA,Sena,1.909866088242833,18.64231304028977,Sist. Ais.,10251.7,1283.46,False,2.306,True,1.7069190824064184
C4,TURI RIO,Sena,39.061727046024096,19.621320518862834,Sist. Ais.,544.14,1283.46,False,47.165,False,12.552663926439074
C4,NUEVA FEDERACION,Sena,48.52052972428427,19.7179591269049,Sist. Ais.,443.56,1283.46,False,58.587,False,19.7179591269049
C4,SANTA FE,Sena,9.549330441214167,24.424052982550617,Sist. Ais.,2699.13,1283.46,False,11.53,True,5.73552954045585
C4,BELLA BRISA,Sena,1.909866088242833,24.966402773211243,Sist. Ais.,13723.49,1283.46,True,2.306,True,
C4,TURI DOS,Sena,9.549330441214167,25.83409382117687,Sist. Ais.,2853.95,1283.46,False,11.53,True,6.498148374567419
C4,REMANZO,Sena,22.827865295960013,28.214446283869066,Sist. Ais.,1313.35,1283.46,False,27.564,True,2.582331878452406
C4,SANTAROSITA,Sena,4.774665220607083,28.616567587839448,Sist. Ais.,6301.42,1283.46,False,5.765,True,0.41113547740116746
C4,VILLA FRONTERA,Sena,34.970411580676476,28.780799705370352,Sist. Ais.,880.37,1283.46,False,42.225,False,9.451755346329449
C4,BRIGIDA II,Sena,14.32399566182125,30.68162381091515,Sist. Ais.,2263.28,1283.46,False,17.296,True,7.918211076065514
C4,SAN JOSE,Sena,64.9851024148379,30.87461090383096,Sist. Ais.,515.61,1283.46,False,78.467,False,30.38066765783447
C4,TATUCITO,Sena,21.782404488884616,31.79904465987793,Sist. Ais.,1548.09,1283.46,False,26.301,True,12.731561005863748
