Cluster,Comunidad,Municipio_std,HH,distance_km,nearest_line_type,annual_extension_EUR_HH,annual_standalone_EUR_HH,dispersed,breakeven_distance_km
C1,EXALTACION,Exaltación,167.37733246869064,0.0466155111328188,SIN,17.77,1258.21,False,198.07
C1,BOCORONDO,Exaltación,65.09236199873058,6.621175174356837,SIN,124.13,1258.21,False,77.029
C1,20 DE ENERO,Exaltación,14.88244359987212,9.23373335335436,SIN,668.0,1258.21,False,17.611
C1,TROMPILLO,Exaltación,32.53268047091445,25.196975927875904,SIN,829.53,1258.21,False,38.498
C1,PUERTO SANTIAGO,Exaltación,23.51564845678863,26.13837843789098,SIN,1182.89,1258.21,False,27.828
C1,SAN CARLOS,Exaltación,82.49668317736486,38.88060115910172,SIN,511.62,1258.21,False,97.624
C1,RANCHO GINEBRA,Exaltación,95.65190456979512,47.53665032392087,SIN,538.54,1258.21,False,113.192
C1,NUEVO PARAISO,Exaltación,6.46815337846196,55.491363268560434,SIN,9012.52,1258.21,True,7.654
C1,ANA MARIA,Exaltación,6.46815337846196,57.97884882569683,SIN,9415.73,1258.21,True,7.654
C1,COOPERATIVA,Exaltación,67.0384988416788,59.63582981686783,SIN,950.17,1258.21,False,79.332
C1,LAS MARAVILLAS,Exaltación,44.455417221011714,62.36583964672258,SIN,1488.36,1258.21,True,52.607
C1,SANTA ROSA,Exaltación,31.956939735100494,65.39327980163179,SIN,2162.96,1258.21,True,37.817
C1,EXALTACION DE SANTA CRUZ,Exaltación,16.855581499722025,65.73754362739461,SIN,4106.58,1258.21,True,19.946
C1,LAS PEÑAS DE NAZARETH,Exaltación,33.327335842234746,66.86261596164935,SIN,2120.97,1258.21,True,39.439
C1,PIRAQUINAL,Exaltación,31.956939735100494,68.1721909210026,SIN,2254.14,1258.21,True,37.817
C1,COQUINAL,Exaltación,352.23998928672063,71.91205849780054,SIN,231.53,1258.21,False,416.832
C1,BIENVENIDO,Exaltación,46.263642599158665,76.56691313909643,SIN,1752.71,1258.21,True,54.747
C1,SANTA FE,Exaltación,25.077958142527535,81.44804871313407,Sist. Ais.,3422.71,1258.21,True,29.677
C1,LAS ABRAS,Exaltación,116.45376186921696,102.83551200173416,Sist. Ais.,943.34,1258.21,False,137.808
C1,PALMERA,Exaltación,32.12185225680344,105.98506383034974,SIN,3476.89,1258.21,True,38.012
C1,SAN JUAN DEL RIO JORDAN,Exaltación,28.01066393540069,108.63006591687127,SIN,4083.64,1258.21,True,33.147
C1,LAS PETAS,Exaltación,65.83301525624749,120.12380051721308,Sist. Ais.,1930.6,1258.21,True,77.905
C1,ESTANCIAS DISPERSAS,Exaltación,185.82222471105325,128.11332687214735,SIN,740.34,1258.21,False,219.897
C1,CARMEN TAHUA,Ixiamas,84.38775334433127,0.0004381443347964,SIN,17.48,1212.8,False,96.207
C1,IXIAMAS,Ixiamas,346.7466865726194,0.0404778045096563,SIN,17.6,1212.8,False,395.311
C1,SANTA ANA,Ixiamas,18.222989617412633,0.0406040349345042,SIN,19.81,1212.8,False,20.775
C1,TARENE,Ixiamas,12.950980904191125,0.0441934250365481,SIN,21.05,1212.8,False,14.765
C1,EL CARMEN DE PECHA,Ixiamas,40.76944813006241,0.0481916777161336,SIN,18.71,1212.8,False,46.479
C1,MACHAJ MARKA,Ixiamas,20.145970295408418,0.0525118787219095,SIN,20.21,1212.8,False,22.968
C1,FLOR DE MAYO,Ixiamas,11.031237856448723,0.0615083501681539,SIN,23.32,1212.8,False,12.576
C1,MACAHUA,Ixiamas,3.836248465231429,0.0796388744760145,SIN,39.24,1212.8,False,4.374
C1,30 DE AGOSTO,Ixiamas,2.877995756486917,0.1103038796185135,SIN,57.66,1212.8,False,3.281
C1,NUEVA EDEN,Ixiamas,1.4389978782434585,0.1119245748864452,SIN,99.02,1212.8,False,1.641
C1,SANTA ROSA DE MARAVILLA,Ixiamas,35.48125126557399,0.1184126375546518,SIN,20.97,1212.8,False,40.451
C1,SAN FELIPE,Ixiamas,32.60325550908707,0.1301892366289315,SIN,21.66,1212.8,False,37.17
C1,RUSO,Ixiamas,6.2334990522194,0.2014349003677267,SIN,51.36,1212.8,False,7.107
C1,ITURRALDE,Ixiamas,11.511983025947668,0.3241022690739487,SIN,46.99,1212.8,False,13.124
C1,PALMA  REAL,Ixiamas,8.633987269460752,0.970402419584973,SIN,135.32,1212.8,False,9.843
C1,ALAMOS,Ixiamas,5.755991512973834,1.38101036220025,SIN,269.03,1212.8,False,6.562
C1,3 DE JUNIO,Ixiamas,7.194989391217293,1.4307217062899211,SIN,225.96,1212.8,False,8.203
C1,SANTA FE,Ixiamas,44.12495142579489,1.82896771982947,SIN,60.93,1212.8,False,50.305
C1,SAN PABLO,Ixiamas,1.4389978782434585,1.877658646441145,SIN,1385.56,1212.8,True,1.641
C1,CORAZON DE LEON,Ixiamas,15.828976660678045,4.68522658108807,SIN,327.81,1212.8,False,18.046
C1,BUENA VISTA,Ixiamas,32.60973076959383,5.18041963631259,SIN,184.04,1212.8,False,37.177
C1,PUERTO PEREZ,Ixiamas,60.90246790445729,6.147346071861433,Sist. Ais.,123.31,1212.8,False,69.432
C1,COROCORO,Ixiamas,35.01345661708857,7.467829026019695,SIN,241.1,1212.8,False,39.917
C1,COMANDO,Ixiamas,21.58496817365188,7.968352252652989,SIN,404.53,1212.8,False,24.608
C1,SAN PEDRO,Ixiamas,27.340959686625713,8.686355655204979,SIN,350.58,1212.8,False,31.17
C1,LAS MERCEDES,Ixiamas,58.50845494772271,10.416047097012902,Sist. Ais.,204.13,1212.8,False,66.703
C1,ALTO ZATARIAPU,Ixiamas,42.2019707477991,10.743158739502794,SIN,284.38,1212.8,False,48.113
C1,CARINDE,Ixiamas,23.023966051895336,12.05349735432156,SIN,566.37,1212.8,False,26.249
C1,SAN MARCOS,Ixiamas,126.10574129237806,12.656591167257314,SIN,122.7,1212.8,False,143.768
C1,5 DE JUNIO,Ixiamas,20.145970295408418,14.224354926757984,SIN,757.77,1212.8,False,22.968
C1,SEGUNDO FLOR DE MAYO,Ixiamas,11.511983025947668,14.785646023967058,SIN,1364.1,1212.8,True,13.124
C1,PUERTO RUSO,Ixiamas,35.97494695608646,15.496088138281966,SIN,469.1,1212.8,False,41.013
C1,TACASO,Ixiamas,8.153242099961805,17.27113794566464,SIN,2238.48,1212.8,True,9.295
C1,MANANTIAL,Ixiamas,25.90196180838225,19.654082447993964,SIN,813.04,1212.8,False,29.53
C1,NUEVA BELEN,Ixiamas,8.153242099961805,20.10085076249884,SIN,2602.37,1212.8,True,9.295
C1,NUEVO AMANECER,Ixiamas,10.07298514770421,20.46445265722924,SIN,2147.57,1212.8,True,11.484
C1,LOS ALMENDRILLO,Ixiamas,12.950980904191125,21.453721651767196,SIN,1754.31,1212.8,True,14.765
C1,PIEDRAS BLANCAS,Ixiamas,12.47023573469218,22.932159862699248,SIN,1945.57,1212.8,True,14.217
C1,SANTA ROSA DE LIMA,Ixiamas,8.633987269460752,23.292563386046066,SIN,2846.03,1212.8,True,9.843
C1,UNDUMO,Ixiamas,15.348231491179096,34.798220478556544,SIN,2394.63,1212.8,True,17.498
C1,EL ZAPATO,Ixiamas,15.82250140017128,39.00306340262702,Sist. Ais.,2602.01,1212.8,True,18.039
C1,LAS PARRABAS,Ixiamas,19.658749865402708,39.02252057171465,Sist. Ais.,2098.69,1212.8,True,22.412
C1,TOROMONAS,Ixiamas,92.0667255353009,39.21224298491429,Sist. Ais.,464.03,1212.8,False,104.961
C1,LA MANSION,Ixiamas,7.672496930462858,42.02909734840664,Sist. Ais.,5760.91,1212.8,True,8.747
C1,EL TIGRE ALTO MADIDI,Ixiamas,106.95363763850135,43.49456563614475,SIN,443.86,1212.8,False,121.933
C1,AGUAS DE LA VIDA,Ixiamas,7.194989391217293,60.53321706939278,SIN,8838.55,1212.8,True,8.203
C1,EL TIGRE,Ixiamas,82.00021564810346,62.7795633113302,Sist. Ais.,820.19,1212.8,False,93.485
C1,EL CARMEN,Ixiamas,23.5014735911409,64.64110081017941,Sist. Ais.,2901.32,1212.8,True,26.793
C1,LA PALCA,Ixiamas,38.84646745206662,64.74225260556479,Sist. Ais.,1764.88,1212.8,True,44.287
C1,SAN JUAN,Ixiamas,36.92348677407083,66.16714173589168,Sist. Ais.,1896.35,1212.8,True,42.095
C1,PUERTO ARAONA,Ixiamas,47.95796226077294,75.25323928751718,Sist. Ais.,1662.69,1212.8,True,54.675
C1,SANTA ROSA,Ixiamas,119.89490565193233,76.7164400110649,Sist. Ais.,688.36,1212.8,False,136.687
C1,CARMEN DEL EMERO,Ixiamas,60.42819799546512,78.03452334493518,SIN,1371.43,1212.8,True,68.892
C1,ANTOFAGASTA,Ixiamas,13.905995982682256,80.17847130936791,Sist. Ais.,6062.72,1212.8,True,15.854
C1,CAMPO CENTRAL,Ixiamas,49.877705308515345,83.15342421541438,Sist. Ais.,1765.44,1212.8,True,56.863
C1,MONTECRISTO,Ixiamas,11.031237856448723,87.51078904397038,Sist. Ais.,8335.03,1212.8,True,12.576
C1,PAQUIOSAL,Ixiamas,34.0487286478373,90.13738214773204,Sist. Ais.,2793.11,1212.8,True,38.817
C1,NUEVA JERUSALEN,Ixiamas,21.581730543398496,90.86820383966509,Sist. Ais.,4432.0,1212.8,True,24.604
C1,CAMPO BRAVO,Ixiamas,9.111494808706317,91.00951482321057,Sist. Ais.,10490.09,1212.8,True,10.388
C1,CAYUBABA,Ixiamas,21.581730543398496,93.64071320114252,Sist. Ais.,4566.69,1212.8,True,24.604
C1,BARRACON,Ixiamas,43.15698582629023,99.6440252533788,Sist. Ais.,2438.27,1212.8,True,49.201
C1,NUEVA ESPERANZA,Ixiamas,6.714244221718346,100.12083003440245,SIN,15652.03,1212.8,True,7.655
C1,SANTA ANITA,Ixiamas,20.623477834653986,100.2867774056765,SIN,5115.94,1212.8,True,23.512
C1,ESPERANZA DEL MADIDI,Ixiamas,5.275246343474888,101.77700708372956,Sist. Ais.,20246.04,1212.8,True,6.014
C1,CAMPESINA LAS PALMAS,Ixiamas,33.090475939092784,104.24694238381464,Sist. Ais.,3320.55,1212.8,True,37.725
C1,LA PAZ DEL BENI,Ixiamas,21.10422300415293,104.99494133074916,SIN,5233.71,1212.8,True,24.06
C1,OJAKI,Ixiamas,49.87446767826195,105.18071274172144,Sist. Ais.,2228.61,1212.8,True,56.86
C1,EMBAJADORES DEL MADIDI,Ixiamas,105.50168923924437,105.96592030075035,Sist. Ais.,1070.56,1212.8,False,120.278
C1,SANTA MARIA,Ixiamas,14.86748632168015,108.1580486574359,Sist. Ais.,7644.92,1212.8,True,16.95
C1,GUAGUA UNO,Reyes,42.558172301387835,0.0025939245506652,SIN,17.54,1241.38,False,49.679
C1,SAN JOSE,Reyes,9.842469558854631,0.0209795624641954,SIN,19.71,1241.38,False,11.489
C1,RATIJE,Reyes,88.72366662567408,0.0215920567164558,SIN,17.73,1241.38,False,103.569
C1,EL COZAR,Reyes,42.23424332677462,0.0419012942329257,SIN,18.51,1241.38,False,49.301
C1,SAN JUAN,Reyes,28.871321343466377,0.0648849743148317,SIN,19.83,1241.38,False,33.702
C1,VILLA COPACABANA,Reyes,44.617399014370115,0.0672089916727575,SIN,19.05,1241.38,False,52.083
C1,GUALAGUAGUA,Reyes,71.01931400637339,0.0942446080709362,SIN,18.87,1241.38,False,82.903
C1,SAN FELIPE,Reyes,24.598253980554073,0.1233692460686131,SIN,22.73,1241.38,False,28.714
C1,NUEVO AMANECER,Reyes,30.880072174155995,0.1365389987189208,SIN,22.11,1241.38,False,36.047
C1,REYES,Reyes,103.8755485197138,0.1812810309638463,SIN,19.3,1241.38,False,121.256
C1,BAYCHUJE,Reyes,10.792563867259824,0.2037961077841205,SIN,37.27,1241.38,False,12.598
C1,ESTANCIAS DISPERSAS,Reyes,69.01056317568379,0.4249599121681608,SIN,23.93,1241.38,False,80.558
C1,MONTE CARLOS,Reyes,22.521139876784325,0.9656530128316746,SIN,62.43,1241.38,False,26.289
C1,LOS TAJIBOS,Reyes,14.18009497020012,1.1309522865193329,SIN,101.1,1241.38,False,16.553
C1,LA UNION,Reyes,32.19048917332654,2.9150592420625165,SIN,112.42,1241.38,False,37.577
C1,NUEVA ESPERANZA,Reyes,21.02352044916084,5.133321514671898,SIN,273.48,1241.38,False,24.541
C1,REMANSO,Reyes,4.391906518285103,8.684786232351064,SIN,2090.78,1241.38,True,5.127
C1,RIO VIEJO,Reyes,30.69286974570305,10.847847987480083,SIN,388.04,1241.38,False,35.829
C1,PEÑA AMARILLA,Reyes,39.4587953914858,11.803879745190146,Sist. Ais.,331.12,1241.38,False,46.061
C1,LOS TUBOS,Reyes,21.21072287761378,16.271192023738493,Sist. Ais.,821.78,1241.38,False,24.76
C1,SAL SI PUEDES,Reyes,6.40065734897472,21.51912269889449,SIN,3542.47,1241.38,True,7.472
C1,CALIFORNIA,Reyes,52.720765610208716,25.655705446772725,Sist. Ais.,527.7,1241.38,False,61.542
C1,SAN MIGUEL DE SORAIDA,Reyes,6.40065734897472,27.77491582258962,SIN,4567.21,1241.38,True,7.472
C1,CARNAVAL,Reyes,13.992892541747185,29.64469083329769,Sist. Ais.,2238.72,1241.38,True,16.334
C1,CARMEN ALTO,Reyes,87.99274430264981,39.06838414010726,Sist. Ais.,482.99,1241.38,False,102.716
C1,LA ESPERANZA,Reyes,5.583484362082848,44.99540825013622,Sist. Ais.,8466.78,1241.38,True,6.518
C1,SANTA LOURDES,Reyes,16.257209073969868,45.54625875117102,Sist. Ais.,2954.89,1241.38,True,18.977
C1,LAS OLLITAS,Reyes,2.1959532591425517,53.59831174495377,Sist. Ais.,25608.41,1241.38,True,2.563
C1,SAN PEDRO,Reyes,36.46355653623884,61.13883268660233,SIN,1775.46,1241.38,True,42.565
C1,SAN JOSE,Reyes,72.07354636943364,62.5963814743042,Sist. Ais.,928.08,1241.38,False,84.133
C1,PUERTO SALINAS,Reyes,26.113760798965018,65.91102082517787,SIN,2663.82,1241.38,True,30.483
C1,LAGO BUENA VISTA,Reyes,23.475039409836466,69.02785392269139,Sist. Ais.,3100.49,1241.38,True,27.403
C1,NATIVIDAD,Reyes,10.60536143880689,71.4536212463901,Sist. Ais.,7081.57,1241.38,True,12.38
C1,LAS MERCEDES,Reyes,14.248458243280254,76.31524770574404,Sist. Ais.,5633.14,1241.38,True,16.633
C1,PUERTO CAVINA,Reyes,26.79420723969663,86.09236999427894,Sist. Ais.,3386.33,1241.38,True,31.278
C1,MISION CAVINAS,Reyes,37.16189036775792,92.5992063100274,Sist. Ais.,2630.04,1241.38,True,43.38
C1,SANTA CATALINA,Reyes,26.23259995433782,95.92508664614128,SIN,3851.45,1241.38,True,30.622
C1,LAS PEÑITAS,Reyes,22.521139876784325,97.99526511085028,SIN,4579.66,1241.38,True,26.289
C1,BAQUETI,Reyes,19.57637690383003,103.43602066252632,SIN,5557.32,1241.38,True,22.852
C1,SAN MIGUEL,Reyes,19.270335320004296,105.23281783591366,SIN,5743.06,1241.38,True,22.495
C1,NUEVA ALIANZA,Reyes,10.536998165726756,107.50004930470978,Sist. Ais.,10714.18,1241.38,True,12.3
C1,CAMPO BOLIVAR,Reyes,32.071650017953736,107.8426912427021,Sist. Ais.,3543.03,1241.38,True,37.438
C1,NUEVO REYES,Reyes,9.788188451915016,108.53775606893764,Sist. Ais.,11643.64,1241.38,True,11.426
C1,PEÑA GUARAYO,Reyes,22.40230072141152,110.1345880483854,Sist. Ais.,5172.01,1241.38,True,26.151
C1,CANDELARIA,Reyes,44.99180387127598,114.22629189642043,SIN,2679.37,1241.38,True,52.52
C1,EL TRIUNFO,Santa_Rosa_Beni,39.01667625162052,0.0093065830437991,SIN,17.72,1260.89,False,46.271
C1,EL ROSARIO,Santa_Rosa_Beni,19.909196528658068,0.0158405554524117,SIN,18.31,1260.89,False,23.611
C1,SANTA ROSA DE YACUMA,Santa_Rosa_Beni,67.1748700928179,0.03157501223138,SIN,17.97,1260.89,False,79.665
C1,PICAFLORES,Santa_Rosa_Beni,51.98161801668117,0.0870619334182219,SIN,19.23,1260.89,False,61.647
C1,SAN BARTOLOME,Santa_Rosa_Beni,53.59879891546548,0.1292412750419755,SIN,20.0,1260.89,False,63.565
C1,VILLA FATIMA,Santa_Rosa_Beni,59.75508416076033,2.00921547412078,SIN,52.73,1260.89,False,70.865
C1,SAN CRISTOBAL,Santa_Rosa_Beni,122.24150437584305,5.4416126300163485,SIN,64.15,1260.89,False,144.97
C1,EL MOJON,Santa_Rosa_Beni,28.824312403061402,6.038981999378066,SIN,237.14,1260.89,False,34.184
C1,AWAISAL,Santa_Rosa_Beni,50.364437117896856,6.83539232931307,SIN,159.77,1260.89,False,59.729
C1,LA INDIA,Santa_Rosa_Beni,7.610373325461429,24.07288134823556,SIN,3333.98,1260.89,True,9.025
C1,VILLAZON,Santa_Rosa_Beni,5.667006789441638,25.29454351111948,SIN,4697.32,1260.89,True,6.721
C1,PALMIRA,Santa_Rosa_Beni,22.994212795002028,37.7265293591546,SIN,1737.7,1260.89,True,27.27
C1,PUERTO YATA,Santa_Rosa_Beni,19.107479722962445,42.3067833122065,SIN,2338.95,1260.89,True,22.66
C1,EL CANDADO,Santa_Rosa_Beni,48.89660175033721,42.31332195181801,SIN,924.79,1260.89,False,57.988
C1,PUERTO TERESA,Santa_Rosa_Beni,46.95323521431742,43.55094797622824,SIN,989.98,1260.89,False,55.683
C1,TACUARAL,Santa_Rosa_Beni,61.507863303376254,55.78810506288406,SIN,968.45,1260.89,False,72.944
C1,EL ENCERRADO,Santa_Rosa_Beni,79.351842339576,63.50141017293479,SIN,856.52,1260.89,False,94.106
C1,TRINIDAD,Santa_Rosa_Beni,25.250017680864236,66.47691229970191,Sist. Ais.,2777.84,1260.89,True,29.945
C1,EL TORO,Santa_Rosa_Beni,11.497106397501014,70.24694491574769,SIN,6423.62,1260.89,True,13.635
C1,TABLERO,Santa_Rosa_Beni,52.28030907913052,70.96366972608472,Sist. Ais.,1440.64,1260.89,True,62.001
C1,EL CERRITO,Santa_Rosa_Beni,78.04709979063409,81.11979809212923,SIN,1107.23,1260.89,False,92.559
C1,PONTON SANTA TERESA DEL YATA,Santa_Rosa_Beni,1.780273717402054,89.33744156514074,Sist. Ais.,52631.9,1260.89,True,2.111
C1,PALMA FLOR,Santa_Rosa_Beni,96.16227531449704,96.49146513351825,SIN,1069.54,1260.89,False,114.042
C1,PORVENIR,Santa_Rosa_Beni,48.42107058187706,104.77183596551316,SIN,2286.13,1260.89,True,57.424
C1,CAVADOR,Santa_Rosa_Beni,56.506975075798636,107.22197711212743,Sist. Ais.,2006.96,1260.89,True,67.013
C1,MACEDONIA,Santa_Rosa_Beni,41.43557395610045,108.31678246005876,Sist. Ais.,2758.29,1260.89,True,49.14
C1,AUSTRALIA,Santa_Rosa_Beni,136.61929235889104,116.6439811708952,SIN,912.65,1260.89,False,162.021
C2,NAREUDA,Bolpebra,86.6265306903798,0.0109342292886367,Sist. Ais.,17.61,1257.14,False,102.423
C2,MUKDEN,Bolpebra,225.39881487189265,0.177625214874509,Sist. Ais.,18.3,1257.14,False,266.501
C2,VERA CRUZ,Bolpebra,101.14266874502435,8.064715369609612,Sist. Ais.,101.08,1257.14,False,119.586
C2,PUERTO ORO,Bolpebra,31.710816709043407,12.610236417352093,Sist. Ais.,434.41,1257.14,False,37.493
C2,MOLIENDA,Bolpebra,28.365940505661133,17.982907348702575,Sist. Ais.,682.17,1257.14,False,33.539
C2,AGROPECUARIA EL CEIBO,Bolpebra,40.961293454628354,18.360884970362957,Sist. Ais.,487.45,1257.14,False,48.431
C2,CANAAN,Bolpebra,34.572197089695734,20.596783597606628,Sist. Ais.,642.12,1257.14,False,40.877
C2,NUEVA CANAAN,Bolpebra,75.91236829136257,21.648197546237704,Sist. Ais.,316.47,1257.14,False,89.755
C2,TRES ARROYOS,Bolpebra,82.90277673995904,23.48607962742746,Sist. Ais.,314.5,1257.14,False,98.02
C2,EXTREMA,Bolpebra,21.2973103518581,23.74189529787581,Sist. Ais.,1186.3,1257.14,False,25.181
C2,BIOCEANICA,Bolpebra,44.50220762415109,36.6360276698783,Sist. Ais.,880.62,1257.14,False,52.617
C2,SAN JORGE,Bolpebra,33.42236566333783,42.188919712937626,Sist. Ais.,1340.96,1257.14,True,39.517
C2,NOHAYA,Bolpebra,27.216109079303227,48.45989467057796,Sist. Ais.,1884.35,1257.14,True,32.179
C2,SAN MIGUEL DE MACHINERI,Bolpebra,14.516138054644548,54.5501592850436,Sist. Ais.,3957.54,1257.14,True,17.163
C2,YAMINAHUA,Bolpebra,38.09991307397602,54.90199546439373,Sist. Ais.,1528.33,1257.14,True,45.048
C2,SAN PEDRO DE BOLPEBRA,Bolpebra,83.17703641130608,62.44392299099927,Sist. Ais.,804.6,1257.14,False,98.345
C3,SANTA ROSA,Guayaramerín,43.11845032020068,0.0015664926191252,Sist. Ais.,17.51,1257.87,False,51.011
C3,26 DE MARZO,Guayaramerín,51.80356242230862,0.0027284078834997,Sist. Ais.,17.53,1257.87,False,61.286
C3,SAN JUAN,Guayaramerín,33.63574970622398,0.0053629048000885,Sist. Ais.,17.64,1257.87,False,39.793
C3,SAN AGUSTIN,Guayaramerín,97.35123638843068,0.0305693525726044,Sist. Ais.,17.8,1257.87,False,115.171
C3,1RO DE MAYO,Guayaramerín,18.343458193366256,0.0330630018451636,Sist. Ais.,19.36,1257.87,False,21.701
C3,VILLA PURISIMA,Guayaramerín,17.721515158779106,0.042019404413938,Sist. Ais.,19.96,1257.87,False,20.965
C3,CACHUELA ESPERANZA,Guayaramerín,64.90082425895379,0.0420670632737001,Sist. Ais.,18.15,1257.87,False,76.781
C3,SAN MIGUEL,Guayaramerín,52.60115093417738,0.0704400944988156,Sist. Ais.,18.88,1257.87,False,62.23
C3,ROSARIO DEL YATA,Guayaramerín,57.44240222117192,0.0751746000907297,Sist. Ais.,18.85,1257.87,False,67.957
C3,GUAYARAMERIN,Guayaramerín,360.0277904868664,0.08578055348348,Sist. Ais.,17.72,1257.87,False,425.931
C3,27 DE NOVIEMBRE,Guayaramerín,52.988899999055704,0.1087731365772857,Sist. Ais.,19.63,1257.87,False,62.689
C3,LA UNION,Guayaramerín,35.38448182513101,0.1460826426691154,Sist. Ais.,21.8,1257.87,False,41.862
C3,8 DE FEBRERO,Guayaramerín,40.6892266742793,0.162632702085984,Sist. Ais.,21.67,1257.87,False,48.137
C3,SAN JOSE,Guayaramerín,30.079736975982723,0.1766261060875343,Sist. Ais.,23.63,1257.87,False,35.586
C3,ESTANCIAS DISPERSAS,Guayaramerín,5.304744849148292,0.2712324362636584,Sist. Ais.,71.08,1257.87,False,6.276
C3,SANTA EMILIA,Guayaramerín,2.4323171974000872,0.3051661081622357,Sist. Ais.,149.02,1257.87,False,2.878
C3,SAN PEDRO,Guayaramerín,2.8015624090989313,0.739664055451882,Sist. Ais.,294.29,1257.87,False,3.314
C3,SANTA EMILIA,Guayaramerín,7.613777958736554,0.7624578041117839,Sist. Ais.,122.47,1257.87,False,9.007
C3,CACHUELA MAMORE,Guayaramerín,66.02761334327369,1.5299242601810832,Sist. Ais.,41.77,1257.87,False,78.114
C3,PUERTO CARRERO,Guayaramerín,16.742802208486534,1.644059457153869,Sist. Ais.,120.43,1257.87,False,19.808
C3,EL PORVENIR,Guayaramerín,26.465175753314252,1.911770126979268,Sist. Ais.,93.21,1257.87,False,31.31
C3,SAN FRANCISCO,Guayaramerín,28.89439939923563,1.925510907587795,Sist. Ais.,87.34,1257.87,False,34.184
C3,SANTA LUCIA,Guayaramerín,87.45869632746354,2.863110516569265,Sist. Ais.,51.8,1257.87,False,103.468
C3,SANTA FE,Guayaramerín,58.3521933406312,4.843480361908091,Sist. Ais.,104.5,1257.87,False,69.034
C3,VILLA UNION,Guayaramerín,26.582272738168662,6.248217718386594,Sist. Ais.,263.92,1257.87,False,31.448
C3,SAN PEDRO,Guayaramerín,49.565394555369636,6.274083122076944,Sist. Ais.,150.19,1257.87,False,58.638
C3,VILLA BELLA,Guayaramerín,66.02761334327369,8.115286435414435,Sist. Ais.,146.34,1257.87,False,78.114
C3,2 DE OCTUBRE,Guayaramerín,64.51307519407547,8.669628604964418,Sist. Ais.,158.37,1257.87,False,76.322
C3,SANTA TERESA DEL YATA,Guayaramerín,32.005954626893384,8.876812568259037,Sist. Ais.,308.27,1257.87,False,37.865
C3,SAN FRANSISCO DEL YATA,Guayaramerín,23.084808500354598,12.59032490636806,Sist. Ais.,589.31,1257.87,False,27.31
C3,14 DE SEPTIEMBRE,Guayaramerín,31.382171537584217,13.910391977976571,Sist. Ais.,482.22,1257.87,False,37.127
C3,SANTA TERESA DEL YATA,Guayaramerín,64.27704116964462,14.033204806109612,Sist. Ais.,246.38,1257.87,False,76.043
C3,18 DE JUNIO,Guayaramerín,60.335119429247044,14.039664418309304,Sist. Ais.,261.45,1257.87,False,71.379
C3,PUERTO CARRERO,Guayaramerín,16.834399005310242,20.54662526974061,Sist. Ais.,1297.15,1257.87,True,19.916
C3,SAN ROQUE,Guayaramerín,38.940494555372275,20.553844102869927,Sist. Ais.,570.89,1257.87,False,46.069
C3,PALMA SOLA,Guayaramerín,48.24754969206735,31.92040149395029,Sist. Ais.,711.14,1257.87,False,57.079
C3,RANCHO GRANDE,Guayaramerín,28.21390787222128,36.30193075203629,Sist. Ais.,1366.51,1257.87,True,33.378
C3,BARRANCO COLORADO,Guayaramerín,59.03268486764556,39.30122744948912,Sist. Ais.,715.5,1257.87,False,69.839
C3,SAN JUAN DEL MAMORE,Guayaramerín,31.828469094889748,48.62838206877869,Sist. Ais.,1619.36,1257.87,True,37.655
C3,PUERTO COIMBRA,Guayaramerín,19.470247277686138,58.11617418825754,Sist. Ais.,3147.04,1257.87,True,23.034
C3,SANTA FE DE LA CRUZ,Guayaramerín,22.967711515500195,60.21815795507517,Sist. Ais.,2766.43,1257.87,True,27.172
C3,ROSARIO DEL YATA,Guayaramerín,8.819405091810575,73.8938273742279,Sist. Ais.,8802.18,1257.87,True,10.434
C3,LA ESPERANZA,Guayaramerín,1.1853375767470875,80.69853767352332,Sist. Ais.,71398.32,1257.87,True,1.402
C3,PUERTO BOLIVAR,Guayaramerín,18.28490970093905,88.73483504718295,Sist. Ais.,5105.62,1257.87,True,21.632
C3,FIRMEZA,Guayaramerín,13.543559393950698,90.21962458286488,Sist. Ais.,7001.83,1257.87,True,16.023
C3,SAN LORENZO,Guayaramerín,17.721515158779106,91.32893307554636,Sist. Ais.,5420.86,1257.87,True,20.965
C3,VILLA NUEVA,Guayaramerín,12.980164851790757,91.49600023867296,Sist. Ais.,7408.08,1257.87,True,15.356
C3,SINAI,Guayaramerín,8.238814544802407,94.29680460783636,Sist. Ais.,12017.73,1257.87,True,9.747
C3,LAS PIEDRAS,Puerto_Gonzalo_Moreno,80.42914764577938,0.0010074354680366,Sist. Ais.,17.49,1255.82,False,94.995
C3,GONZALO MORENO,Puerto_Gonzalo_Moreno,78.61105065916865,0.0121208085802924,Sist. Ais.,17.64,1255.82,False,92.847
C3,BUEN FUTURO,Puerto_Gonzalo_Moreno,44.55780551312644,0.0361522499229542,Sist. Ais.,18.33,1255.82,False,52.627
C3,LIBERTAD,Puerto_Gonzalo_Moreno,13.82330883470697,0.0381126026619756,Sist. Ais.,20.37,1255.82,False,16.327
C3,LAGO VICTORIA,Puerto_Gonzalo_Moreno,27.560041622432475,0.0747955390471253,Sist. Ais.,20.32,1255.82,False,32.551
C3,PORTACHUELO MEDIO,Puerto_Gonzalo_Moreno,47.41481506351472,0.1017127007660635,Sist. Ais.,19.72,1255.82,False,56.001
C3,SAN PABLO,Puerto_Gonzalo_Moreno,47.90541266307634,0.1050556380191655,Sist. Ais.,19.77,1255.82,False,56.581
